#dtstart,2019-07-22 16:08:24.087
Time,VOLT,Event
0.065,0.315876,,
0.066,0.317707,,
0.066,0.319539,,
0.066,0.319539,,
0.067,0.317707,,
0.067,0.312214,,
0.068,0.308552,,
0.068,0.304889,,
0.068,0.299396,,
0.069,0.293902,,
0.069,0.293902,,
0.070,0.295733,,
0.070,0.293902,,
0.070,0.292071,,
0.071,0.293902,,
0.071,0.292071,,
0.072,0.292071,,
0.072,0.292071,,
0.072,0.29024,,
0.073,0.288409,,
0.073,0.286578,,
0.074,0.286578,,
0.074,0.288409,,
0.074,0.292071,,
0.075,0.292071,,
0.075,0.293902,,
0.076,0.295733,,
0.076,0.297565,,
0.076,0.295733,,
0.077,0.292071,,
0.077,0.292071,,
0.078,0.299396,,
0.078,0.308552,,
0.078,0.314045,,
0.079,0.319539,,
0.079,0.323201,,
0.080,0.323201,,
0.080,0.32137,,
0.080,0.319539,,
0.081,0.317707,,
0.081,0.315876,,
0.082,0.315876,,
0.082,0.312214,,
0.082,0.30672,,
0.083,0.304889,,
0.083,0.304889,,
0.084,0.30672,,
0.084,0.30672,,
0.084,0.303058,,
0.085,0.301227,,
0.085,0.301227,,
0.086,0.301227,,
0.086,0.301227,,
0.086,0.303058,,
0.087,0.304889,,
0.087,0.30672,,
0.088,0.30672,,
0.088,0.308552,,
0.088,0.30672,,
0.089,0.30672,,
0.089,0.304889,,
0.090,0.303058,,
0.090,0.299396,,
0.090,0.297565,,
0.091,0.299396,,
0.091,0.303058,,
0.092,0.304889,,
0.092,0.30672,,
0.092,0.308552,,
0.093,0.310383,,
0.093,0.308552,,
0.094,0.304889,,
0.094,0.30672,,
0.094,0.308552,,
0.095,0.308552,,
0.095,0.30672,,
0.096,0.30672,,
0.096,0.304889,,
0.096,0.303058,,
0.097,0.299396,,
0.097,0.295733,,
0.098,0.293902,,
0.098,0.295733,,
0.098,0.301227,,
0.099,0.303058,,
0.099,0.303058,,
0.100,0.297565,,
0.100,0.293902,,
0.100,0.297565,,
0.101,0.301227,,
0.101,0.303058,,
0.102,0.30672,,
0.102,0.30672,,
0.102,0.308552,,
0.103,0.310383,,
0.103,0.310383,,
0.104,0.30672,,
0.104,0.301227,,
0.104,0.295733,,
0.105,0.295733,,
0.105,0.297565,,
0.106,0.297565,,
0.106,0.293902,,
0.106,0.292071,,
0.107,0.295733,,
0.107,0.299396,,
0.108,0.293902,,
0.108,0.292071,,
0.108,0.297565,,
0.109,0.303058,,
0.109,0.30672,,
0.110,0.30672,,
0.110,0.310383,,
0.110,0.314045,,
0.111,0.315876,,
0.111,0.315876,,
0.112,0.314045,,
0.112,0.312214,,
0.112,0.312214,,
0.113,0.312214,,
0.113,0.312214,,
0.114,0.30672,,
0.114,0.303058,,
0.114,0.303058,,
0.115,0.308552,,
0.115,0.315876,,
0.116,0.32137,,
0.116,0.319539,,
0.116,0.314045,,
0.117,0.310383,,
0.117,0.310383,,
0.118,0.310383,,
0.118,0.310383,,
0.118,0.312214,,
0.119,0.310383,,
0.119,0.304889,,
0.120,0.299396,,
0.120,0.295733,,
0.120,0.297565,,
0.121,0.299396,,
0.121,0.299396,,
0.122,0.299396,,
0.122,0.295733,,
0.122,0.292071,,
0.123,0.292071,,
0.123,0.293902,,
0.124,0.297565,,
0.124,0.299396,,
0.124,0.299396,,
0.125,0.299396,,
0.125,0.295733,,
0.126,0.292071,,
0.126,0.29024,,
0.126,0.29024,,
0.127,0.292071,,
0.127,0.292071,,
0.128,0.293902,,
0.128,0.295733,,
0.128,0.299396,,
0.129,0.303058,,
0.129,0.30672,,
0.130,0.30672,,
0.130,0.30672,,
0.130,0.308552,,
0.131,0.312214,,
0.131,0.314045,,
0.132,0.315876,,
0.132,0.319539,,
0.132,0.323201,,
0.133,0.32137,,
0.133,0.315876,,
0.134,0.310383,,
0.134,0.30672,,
0.134,0.304889,,
0.135,0.30672,,
0.135,0.308552,,
0.136,0.30672,,
0.136,0.303058,,
0.136,0.299396,,
0.137,0.301227,,
0.137,0.303058,,
0.138,0.303058,,
0.138,0.299396,,
0.138,0.299396,,
0.139,0.301227,,
0.139,0.301227,,
0.140,0.299396,,
0.140,0.297565,,
0.140,0.299396,,
0.141,0.299396,,
0.141,0.301227,,
0.142,0.301227,,
0.142,0.299396,,
0.142,0.295733,,
0.143,0.29024,,
0.143,0.286578,,
0.144,0.292071,,
0.144,0.299396,,
0.144,0.30672,,
0.145,0.312214,,
0.145,0.315876,,
0.146,0.317707,,
0.146,0.317707,,
0.146,0.315876,,
0.147,0.312214,,
0.147,0.30672,,
0.148,0.303058,,
0.148,0.303058,,
0.148,0.303058,,
0.149,0.304889,,
0.149,0.30672,,
0.150,0.30672,,
0.150,0.310383,,
0.150,0.314045,,
0.151,0.315876,,
0.151,0.315876,,
0.152,0.315876,,
0.152,0.312214,,
0.152,0.308552,,
0.153,0.303058,,
0.153,0.303058,,
0.154,0.308552,,
0.154,0.314045,,
0.154,0.315876,,
0.155,0.312214,,
0.155,0.304889,,
0.156,0.297565,,
0.156,0.293902,,
0.156,0.293902,,
0.157,0.292071,,
0.157,0.288409,,
0.158,0.288409,,
0.158,0.292071,,
0.158,0.295733,,
0.159,0.299396,,
0.159,0.301227,,
0.160,0.303058,,
0.160,0.30672,,
0.160,0.308552,,
0.161,0.308552,,
0.161,0.308552,,
0.162,0.312214,,
0.162,0.312214,,
0.162,0.308552,,
0.163,0.308552,,
0.163,0.308552,,
0.164,0.308552,,
0.164,0.30672,,
0.164,0.30672,,
0.165,0.30672,,
0.165,0.308552,,
0.166,0.312214,,
0.166,0.314045,,
0.166,0.314045,,
0.167,0.312214,,
0.167,0.308552,,
0.168,0.30672,,
0.168,0.30672,,
0.168,0.308552,,
0.169,0.310383,,
0.169,0.308552,,
0.170,0.301227,,
0.170,0.295733,,
0.170,0.295733,,
0.171,0.299396,,
0.171,0.303058,,
0.172,0.30672,,
0.172,0.312214,,
0.172,0.315876,,
0.173,0.317707,,
0.173,0.317707,,
0.174,0.317707,,
0.174,0.315876,,
0.174,0.312214,,
0.175,0.310383,,
0.175,0.310383,,
0.176,0.310383,,
0.176,0.312214,,
0.176,0.314045,,
0.177,0.314045,,
0.177,0.314045,,
0.178,0.312214,,
0.178,0.310383,,
0.178,0.310383,,
0.179,0.312214,,
0.179,0.312214,,
0.180,0.310383,,
0.180,0.308552,,
0.180,0.310383,,
0.181,0.310383,,
0.181,0.304889,,
0.182,0.299396,,
0.182,0.297565,,
0.182,0.295733,,
0.183,0.297565,,
0.183,0.303058,,
0.184,0.304889,,
0.184,0.30672,,
0.184,0.30672,,
0.185,0.303058,,
0.185,0.301227,,
0.186,0.299396,,
0.186,0.295733,,
0.186,0.293902,,
0.187,0.293902,,
0.187,0.295733,,
0.188,0.297565,,
0.188,0.299396,,
0.188,0.299396,,
0.189,0.301227,,
0.189,0.301227,,
0.190,0.299396,,
0.190,0.297565,,
0.190,0.293902,,
0.191,0.293902,,
0.191,0.295733,,
0.192,0.299396,,
0.192,0.304889,,
0.192,0.310383,,
0.193,0.312214,,
0.193,0.312214,,
0.194,0.312214,,
0.194,0.315876,,
0.194,0.32137,,
0.195,0.326863,,
0.195,0.328694,,
0.196,0.328694,,
0.196,0.330526,,
0.196,0.332357,,
0.197,0.336019,,
0.197,0.336019,,
0.198,0.328694,,
0.198,0.323201,,
0.198,0.32137,,
0.199,0.319539,,
0.199,0.315876,,
0.200,0.314045,,
0.200,0.314045,,
0.200,0.310383,,
0.201,0.303058,,
0.201,0.295733,,
0.202,0.293902,,
0.202,0.293902,,
0.202,0.293902,,
0.203,0.293902,,
0.203,0.292071,,
0.204,0.288409,,
0.204,0.286578,,
0.204,0.286578,,
0.205,0.286578,,
0.205,0.279253,,
0.206,0.273759,,
0.206,0.268266,,
0.206,0.262772,,
0.207,0.255448,,
0.207,0.248123,,
0.208,0.246292,,
0.208,0.24263,,
0.208,0.240798,,
0.209,0.238967,,
0.209,0.240798,,
0.210,0.244461,,
0.210,0.248123,,
0.210,0.249954,,
0.211,0.257279,,
0.211,0.268266,,
0.212,0.281084,,
0.212,0.293902,,
0.212,0.304889,,
0.213,0.315876,,
0.213,0.326863,,
0.214,0.339681,,
0.214,0.3525,,
0.214,0.361655,,
0.215,0.36898,,
0.215,0.372642,,
0.216,0.372642,,
0.216,0.370811,,
0.216,0.36898,,
0.217,0.367149,,
0.217,0.365318,,
0.218,0.365318,,
0.218,0.361655,,
0.218,0.357993,,
0.219,0.354331,,
0.219,0.350668,,
0.220,0.348837,,
0.220,0.345175,,
0.220,0.339681,,
0.221,0.336019,,
0.221,0.330526,,
0.222,0.323201,,
0.222,0.319539,,
0.222,0.317707,,
0.223,0.312214,,
0.223,0.30672,,
0.224,0.299396,,
0.224,0.297565,,
0.224,0.299396,,
0.225,0.299396,,
0.225,0.299396,,
0.226,0.303058,,
0.226,0.303058,,
0.226,0.299396,,
0.227,0.297565,,
0.227,0.299396,,
0.228,0.303058,,
0.228,0.303058,,
0.228,0.301227,,
0.229,0.303058,,
0.229,0.30672,,
0.230,0.308552,,
0.230,0.310383,,
0.230,0.312214,,
0.231,0.317707,,
0.231,0.319539,,
0.232,0.314045,,
0.232,0.30672,,
0.232,0.303058,,
0.233,0.304889,,
0.233,0.304889,,
0.234,0.299396,,
0.234,0.292071,,
0.234,0.284746,,
0.235,0.279253,,
0.235,0.275591,,
0.236,0.271928,,
0.236,0.264604,,
0.236,0.260941,,
0.237,0.260941,,
0.237,0.260941,,
0.238,0.257279,,
0.238,0.257279,,
0.238,0.257279,,
0.239,0.25911,,
0.239,0.260941,,
0.240,0.264604,,
0.240,0.270097,,
0.240,0.275591,,
0.241,0.281084,,
0.241,0.284746,,
0.242,0.29024,,
0.242,0.299396,,
0.242,0.30672,,
0.243,0.310383,,
0.243,0.315876,,
0.244,0.326863,,
0.244,0.33785,,
0.244,0.343344,,
0.245,0.347006,,
0.245,0.3525,,
0.246,0.357993,,
0.246,0.361655,,
0.246,0.363487,,
0.247,0.365318,,
0.247,0.361655,,
0.248,0.357993,,
0.248,0.357993,,
0.248,0.359824,,
0.249,0.356162,,
0.249,0.348837,,
0.250,0.339681,,
0.250,0.336019,,
0.250,0.334188,,
0.251,0.328694,,
0.251,0.32137,,
0.252,0.315876,,
0.252,0.314045,,
0.252,0.310383,,
0.253,0.303058,,
0.253,0.293902,,
0.254,0.288409,,
0.254,0.281084,,
0.254,0.273759,,
0.255,0.271928,,
0.255,0.273759,,
0.256,0.273759,,
0.256,0.270097,,
0.256,0.264604,,
0.257,0.260941,,
0.257,0.257279,,
0.258,0.255448,,
0.258,0.25911,,
0.258,0.260941,,
0.259,0.262772,,
0.259,0.262772,,
0.260,0.264604,,
0.260,0.268266,,
0.260,0.271928,,
0.261,0.275591,,
0.261,0.281084,,
0.262,0.286578,,
0.262,0.293902,,
0.262,0.304889,,
0.263,0.314045,,
0.263,0.315876,,
0.264,0.319539,,
0.264,0.325032,,
0.264,0.330526,,
0.265,0.334188,,
0.265,0.339681,,
0.266,0.343344,,
0.266,0.341513,,
0.266,0.336019,,
0.267,0.334188,,
0.267,0.339681,,
0.268,0.33785,,
0.268,0.330526,,
0.268,0.323201,,
0.269,0.32137,,
0.269,0.32137,,
0.270,0.323201,,
0.270,0.323201,,
0.270,0.319539,,
0.271,0.314045,,
0.271,0.310383,,
0.272,0.30672,,
0.272,0.303058,,
0.272,0.299396,,
0.273,0.293902,,
0.273,0.29024,,
0.274,0.288409,,
0.274,0.288409,,
0.274,0.288409,,
0.275,0.286578,,
0.275,0.284746,,
0.276,0.286578,,
0.276,0.293902,,
0.276,0.301227,,
0.277,0.304889,,
0.277,0.30672,,
0.278,0.310383,,
0.278,0.315876,,
0.278,0.319539,,
0.279,0.32137,,
0.279,0.319539,,
0.280,0.319539,,
0.280,0.32137,,
0.280,0.323201,,
0.281,0.323201,,
0.281,0.323201,,
0.282,0.323201,,
0.282,0.319539,,
0.282,0.315876,,
0.283,0.312214,,
0.283,0.308552,,
0.284,0.30672,,
0.284,0.30672,,
0.284,0.303058,,
0.285,0.299396,,
0.285,0.293902,,
0.286,0.29024,,
0.286,0.286578,,
0.286,0.282915,,
0.287,0.282915,,
0.287,0.284746,,
0.288,0.284746,,
0.288,0.284746,,
0.288,0.284746,,
0.289,0.288409,,
0.289,0.293902,,
0.290,0.293902,,
0.290,0.29024,,
0.290,0.286578,,
0.291,0.288409,,
0.291,0.29024,,
0.292,0.292071,,
0.292,0.295733,,
0.292,0.299396,,
0.293,0.303058,,
0.293,0.303058,,
0.294,0.303058,,
0.294,0.303058,,
0.294,0.304889,,
0.295,0.304889,,
0.295,0.30672,,
0.296,0.312214,,
0.296,0.314045,,
0.296,0.314045,,
0.297,0.314045,,
0.297,0.312214,,
0.298,0.310383,,
0.298,0.310383,,
0.298,0.312214,,
0.299,0.308552,,
0.299,0.304889,,
0.300,0.30672,,
0.300,0.310383,,
0.300,0.312214,,
0.301,0.312214,,
0.301,0.310383,,
0.302,0.310383,,
0.302,0.308552,,
0.302,0.304889,,
0.303,0.304889,,
0.303,0.308552,,
0.304,0.312214,,
0.304,0.314045,,
0.304,0.315876,,
0.305,0.319539,,
0.305,0.32137,,
0.306,0.319539,,
0.306,0.315876,,
0.306,0.314045,,
0.307,0.315876,,
0.307,0.315876,,
0.308,0.314045,,
0.308,0.312214,,
0.308,0.310383,,
0.309,0.303058,,
0.309,0.299396,,
0.310,0.297565,,
0.310,0.297565,,
0.310,0.295733,,
0.311,0.292071,,
0.311,0.288409,,
0.312,0.286578,,
0.312,0.288409,,
0.312,0.288409,,
0.313,0.288409,,
0.313,0.286578,,
0.314,0.282915,,
0.314,0.282915,,
0.314,0.286578,,
0.315,0.292071,,
0.315,0.297565,,
0.316,0.301227,,
0.316,0.303058,,
0.316,0.304889,,
0.317,0.30672,,
0.317,0.308552,,
0.318,0.312214,,
0.318,0.314045,,
0.318,0.312214,,
0.319,0.30672,,
0.319,0.303058,,
0.320,0.303058,,
0.320,0.308552,,
0.320,0.310383,,
0.321,0.310383,,
0.321,0.308552,,
0.322,0.30672,,
0.322,0.30672,,
0.322,0.308552,,
0.323,0.312214,,
0.323,0.314045,,
0.324,0.314045,,
0.324,0.314045,,
0.324,0.315876,,
0.325,0.315876,,
0.325,0.310383,,
0.326,0.304889,,
0.326,0.304889,,
0.326,0.308552,,
0.327,0.310383,,
0.327,0.314045,,
0.328,0.315876,,
0.328,0.314045,,
0.328,0.312214,,
0.329,0.312214,,
0.329,0.315876,,
0.330,0.319539,,
0.330,0.319539,,
0.330,0.317707,,
0.331,0.310383,,
0.331,0.304889,,
0.332,0.30672,,
0.332,0.312214,,
0.332,0.312214,,
0.333,0.310383,,
0.333,0.308552,,
0.334,0.30672,,
0.334,0.303058,,
0.334,0.297565,,
0.335,0.295733,,
0.335,0.299396,,
0.336,0.303058,,
0.336,0.303058,,
0.336,0.301227,,
0.337,0.299396,,
0.337,0.295733,,
0.338,0.297565,,
0.338,0.303058,,
0.338,0.304889,,
0.339,0.30672,,
0.339,0.30672,,
0.340,0.303058,,
0.340,0.299396,,
0.340,0.297565,,
0.341,0.295733,,
0.341,0.295733,,
0.342,0.299396,,
0.342,0.303058,,
0.342,0.303058,,
0.343,0.303058,,
0.343,0.299396,,
0.344,0.299396,,
0.344,0.301227,,
0.344,0.301227,,
0.345,0.301227,,
0.345,0.301227,,
0.346,0.299396,,
0.346,0.295733,,
0.346,0.293902,,
0.347,0.295733,,
0.347,0.299396,,
0.348,0.299396,,
0.348,0.299396,,
0.348,0.299396,,
0.349,0.301227,,
0.349,0.303058,,
0.350,0.304889,,
0.350,0.30672,,
0.350,0.308552,,
0.351,0.312214,,
0.351,0.315876,,
0.352,0.314045,,
0.352,0.314045,,
0.352,0.312214,,
0.353,0.308552,,
0.353,0.30672,,
0.354,0.304889,,
0.354,0.304889,,
0.354,0.30672,,
0.355,0.310383,,
0.355,0.312214,,
0.356,0.312214,,
0.356,0.312214,,
0.356,0.310383,,
0.357,0.312214,,
0.357,0.314045,,
0.358,0.312214,,
0.358,0.310383,,
0.358,0.310383,,
0.359,0.308552,,
0.359,0.304889,,
0.360,0.303058,,
0.360,0.304889,,
0.360,0.30672,,
0.361,0.30672,,
0.361,0.30672,,
0.362,0.308552,,
0.362,0.30672,,
0.362,0.303058,,
0.363,0.295733,,
0.363,0.293902,,
0.364,0.293902,,
0.364,0.295733,,
0.364,0.297565,,
0.365,0.299396,,
0.365,0.297565,,
0.366,0.299396,,
0.366,0.299396,,
0.366,0.299396,,
0.367,0.301227,,
0.367,0.299396,,
0.368,0.297565,,
0.368,0.297565,,
0.368,0.303058,,
0.369,0.304889,,
0.369,0.30672,,
0.370,0.308552,,
0.370,0.312214,,
0.370,0.314045,,
0.371,0.314045,,
0.371,0.312214,,
0.372,0.310383,,
0.372,0.308552,,
0.372,0.30672,,
0.373,0.304889,,
0.373,0.303058,,
0.374,0.304889,,
0.374,0.30672,,
0.374,0.30672,,
0.375,0.30672,,
0.375,0.30672,,
0.376,0.30672,,
0.376,0.30672,,
0.376,0.308552,,
0.377,0.312214,,
0.377,0.314045,,
0.378,0.310383,,
0.378,0.30672,,
0.378,0.30672,,
0.379,0.30672,,
0.379,0.30672,,
0.380,0.304889,,
0.380,0.303058,,
0.380,0.299396,,
0.381,0.299396,,
0.381,0.303058,,
0.382,0.304889,,
0.382,0.30672,,
0.382,0.308552,,
0.383,0.310383,,
0.383,0.310383,,
0.384,0.314045,,
0.384,0.317707,,
0.384,0.315876,,
0.385,0.310383,,
0.385,0.304889,,
0.386,0.304889,,
0.386,0.308552,,
0.386,0.308552,,
0.387,0.299396,,
0.387,0.292071,,
0.388,0.29024,,
0.388,0.292071,,
0.388,0.292071,,
0.389,0.29024,,
0.389,0.29024,,
0.390,0.29024,,
0.390,0.29024,,
0.390,0.29024,,
0.391,0.293902,,
0.391,0.299396,,
0.392,0.301227,,
0.392,0.301227,,
0.392,0.303058,,
0.393,0.30672,,
0.393,0.30672,,
0.394,0.304889,,
0.394,0.303058,,
0.394,0.301227,,
0.395,0.299396,,
0.395,0.297565,,
0.396,0.299396,,
0.396,0.303058,,
0.396,0.304889,,
0.397,0.30672,,
0.397,0.308552,,
0.398,0.312214,,
0.398,0.312214,,
0.398,0.308552,,
0.399,0.30672,,
0.399,0.30672,,
0.400,0.312214,,
0.400,0.315876,,
0.400,0.315876,,
0.401,0.310383,,
0.401,0.308552,,
0.402,0.312214,,
0.402,0.315876,,
0.402,0.317707,,
0.403,0.317707,,
0.403,0.314045,,
0.404,0.308552,,
0.404,0.308552,,
0.404,0.310383,,
0.405,0.312214,,
0.405,0.317707,,
0.406,0.317707,,
0.406,0.312214,,
0.406,0.308552,,
0.407,0.310383,,
0.407,0.312214,,
0.408,0.310383,,
0.408,0.30672,,
0.408,0.30672,,
0.409,0.30672,,
0.409,0.304889,,
0.410,0.303058,,
0.410,0.299396,,
0.410,0.299396,,
0.411,0.303058,,
0.411,0.30672,,
0.412,0.303058,,
0.412,0.293902,,
0.412,0.286578,,
0.413,0.288409,,
0.413,0.29024,,
0.414,0.288409,,
0.414,0.288409,,
0.414,0.286578,,
0.415,0.288409,,
0.415,0.295733,,
0.416,0.303058,,
0.416,0.303058,,
0.416,0.303058,,
0.417,0.303058,,
0.417,0.301227,,
0.418,0.301227,,
0.418,0.301227,,
0.418,0.303058,,
0.419,0.30672,,
0.419,0.310383,,
0.420,0.312214,,
0.420,0.314045,,
0.420,0.312214,,
0.421,0.308552,,
0.421,0.30672,,
0.422,0.308552,,
0.422,0.312214,,
0.422,0.310383,,
0.423,0.30672,,
0.423,0.303058,,
0.424,0.299396,,
0.424,0.299396,,
0.424,0.303058,,
0.425,0.308552,,
0.425,0.312214,,
0.426,0.310383,,
0.426,0.30672,,
0.426,0.303058,,
0.427,0.301227,,
0.427,0.301227,,
0.428,0.303058,,
0.428,0.301227,,
0.428,0.297565,,
0.429,0.297565,,
0.429,0.303058,,
0.430,0.30672,,
0.430,0.308552,,
0.430,0.310383,,
0.431,0.308552,,
0.431,0.304889,,
0.432,0.304889,,
0.432,0.30672,,
0.432,0.315876,,
0.433,0.319539,,
0.433,0.32137,,
0.434,0.32137,,
0.434,0.325032,,
0.434,0.328694,,
0.435,0.330526,,
0.435,0.330526,,
0.436,0.328694,,
0.436,0.328694,,
0.436,0.328694,,
0.437,0.328694,,
0.437,0.323201,,
0.438,0.317707,,
0.438,0.312214,,
0.438,0.30672,,
0.439,0.303058,,
0.439,0.299396,,
0.440,0.297565,,
0.440,0.295733,,
0.440,0.295733,,
0.441,0.293902,,
0.441,0.293902,,
0.442,0.293902,,
0.442,0.293902,,
0.442,0.295733,,
0.443,0.299396,,
0.443,0.303058,,
0.444,0.301227,,
0.444,0.301227,,
0.444,0.303058,,
0.445,0.304889,,
0.445,0.30672,,
0.446,0.30672,,
0.446,0.304889,,
0.446,0.299396,,
0.447,0.292071,,
0.447,0.29024,,
0.448,0.292071,,
0.448,0.292071,,
0.448,0.29024,,
0.449,0.292071,,
0.449,0.295733,,
0.450,0.299396,,
0.450,0.299396,,
0.450,0.297565,,
0.451,0.293902,,
0.451,0.295733,,
0.452,0.295733,,
0.452,0.293902,,
0.452,0.293902,,
0.453,0.297565,,
0.453,0.299396,,
0.454,0.299396,,
0.454,0.299396,,
0.454,0.297565,,
0.455,0.299396,,
0.455,0.301227,,
0.456,0.303058,,
0.456,0.304889,,
0.456,0.30672,,
0.457,0.312214,,
0.457,0.319539,,
0.458,0.326863,,
0.458,0.330526,,
0.458,0.332357,,
0.459,0.334188,,
0.459,0.336019,,
0.460,0.339681,,
0.460,0.341513,,
0.460,0.343344,,
0.461,0.341513,,
0.461,0.33785,,
0.462,0.332357,,
0.462,0.326863,,
0.462,0.317707,,
0.463,0.30672,,
0.463,0.299396,,
0.464,0.292071,,
0.464,0.284746,,
0.464,0.273759,,
0.465,0.262772,,
0.465,0.255448,,
0.466,0.253617,,
0.466,0.253617,,
0.466,0.255448,,
0.467,0.25911,,
0.467,0.266435,,
0.468,0.270097,,
0.468,0.273759,,
0.468,0.279253,,
0.469,0.286578,,
0.469,0.297565,,
0.470,0.30672,,
0.470,0.314045,,
0.470,0.32137,,
0.471,0.328694,,
0.471,0.334188,,
0.472,0.341513,,
0.472,0.345175,,
0.472,0.347006,,
0.473,0.348837,,
0.473,0.3525,,
0.474,0.350668,,
0.474,0.347006,,
0.474,0.343344,,
0.475,0.339681,,
0.475,0.336019,,
0.476,0.328694,,
0.476,0.32137,,
0.476,0.312214,,
0.477,0.303058,,
0.477,0.295733,,
0.478,0.288409,,
0.478,0.282915,,
0.478,0.277422,,
0.479,0.273759,,
0.479,0.270097,,
0.480,0.268266,,
0.480,0.270097,,
0.480,0.277422,,
0.481,0.284746,,
0.481,0.286578,,
0.482,0.286578,,
0.482,0.29024,,
0.482,0.299396,,
0.483,0.310383,,
0.483,0.323201,,
0.484,0.334188,,
0.484,0.343344,,
0.484,0.3525,,
0.485,0.357993,,
0.485,0.361655,,
0.486,0.363487,,
0.486,0.367149,,
0.486,0.36898,,
0.487,0.36898,,
0.487,0.367149,,
0.488,0.361655,,
0.488,0.356162,,
0.488,0.348837,,
0.489,0.341513,,
0.489,0.334188,,
0.490,0.323201,,
0.490,0.310383,,
0.490,0.299396,,
0.491,0.29024,,
0.491,0.281084,,
0.492,0.270097,,
0.492,0.257279,,
0.492,0.246292,,
0.493,0.237136,,
0.493,0.231643,,
0.494,0.229811,,
0.494,0.229811,,
0.494,0.231643,,
0.495,0.235305,,
0.495,0.240798,,
0.496,0.24263,,
0.496,0.24263,,
0.496,0.244461,,
0.497,0.251785,,
0.497,0.262772,,
0.498,0.275591,,
0.498,0.286578,,
0.498,0.295733,,
0.499,0.304889,,
0.499,0.310383,,
0.500,0.315876,,
0.500,0.32137,,
0.500,0.330526,,
0.501,0.336019,,
0.501,0.341513,,
0.502,0.345175,,
0.502,0.347006,,
0.502,0.348837,,
0.503,0.348837,,
0.503,0.348837,,
0.504,0.348837,,
0.504,0.350668,,
0.504,0.350668,,
0.505,0.347006,,
0.505,0.339681,,
0.506,0.336019,,
0.506,0.330526,,
