#dtstart,2019-07-30 15:40:19.753
Time,VOLT,Event
25.180,0.434902,,
25.180,0.444058,,
25.181,0.451383,,
25.181,0.453214,,
25.182,0.451383,,
25.182,0.449551,,
25.182,0.445889,,
25.183,0.440396,,
25.183,0.433071,,
25.184,0.427577,,
25.184,0.420253,,
25.184,0.411097,,
25.185,0.403772,,
25.185,0.398279,,
25.186,0.394616,,
25.186,0.392785,,
25.186,0.390954,,
25.187,0.385461,,
25.187,0.379967,,
25.188,0.378136,,
25.188,0.378136,,
25.188,0.378136,,
25.189,0.374474,,
25.189,0.372642,,
25.190,0.36898,,
25.190,0.361655,,
25.190,0.3525,,
25.191,0.343344,,
25.191,0.328694,,
25.192,0.312214,,
25.192,0.293902,,
25.192,0.277422,,
25.193,0.25911,,
25.193,0.244461,,
25.194,0.231643,,
25.194,0.213331,,
25.194,0.189526,,
25.195,0.167552,,
25.195,0.145578,,
25.196,0.127266,,
25.196,0.114448,,
25.196,0.107123,,
25.197,0.10163,,
25.197,0.092474,,
25.198,0.085149,,
25.198,0.088812,,
25.198,0.099799,,
25.199,0.116279,,
25.199,0.13276,,
25.200,0.147409,,
25.200,0.163889,,
25.200,0.185863,,
25.201,0.2115,,
25.201,0.237136,,
25.202,0.264604,,
25.202,0.29024,,
25.202,0.315876,,
25.203,0.343344,,
25.203,0.372642,,
25.204,0.398279,,
25.204,0.41659,,
25.204,0.43124,,
25.205,0.445889,,
25.205,0.460538,,
25.206,0.473357,,
25.206,0.480681,,
25.206,0.482512,,
25.207,0.489837,,
25.207,0.497162,,
25.208,0.497162,,
25.208,0.491668,,
25.208,0.482512,,
25.209,0.475188,,
25.209,0.467863,,
25.210,0.458707,,
25.210,0.444058,,
25.210,0.427577,,
25.211,0.409266,,
25.211,0.398279,,
25.212,0.387292,,
25.212,0.374474,,
25.212,0.359824,,
25.213,0.348837,,
25.213,0.343344,,
25.214,0.33785,,
25.214,0.326863,,
25.214,0.315876,,
25.215,0.30672,,
25.215,0.299396,,
25.216,0.29024,,
25.216,0.275591,,
25.216,0.264604,,
25.217,0.257279,,
25.217,0.251785,,
25.218,0.248123,,
25.218,0.24263,,
25.218,0.238967,,
25.219,0.240798,,
25.219,0.246292,,
25.220,0.246292,,
25.220,0.248123,,
25.220,0.255448,,
25.221,0.264604,,
25.221,0.273759,,
25.222,0.281084,,
25.222,0.281084,,
25.222,0.281084,,
25.223,0.281084,,
25.223,0.279253,,
25.224,0.279253,,
25.224,0.286578,,
25.224,0.297565,,
25.225,0.30672,,
25.225,0.308552,,
25.226,0.310383,,
25.226,0.310383,,
25.226,0.314045,,
25.227,0.315876,,
25.227,0.315876,,
25.228,0.315876,,
25.228,0.314045,,
25.228,0.314045,,
25.229,0.315876,,
25.229,0.315876,,
25.230,0.315876,,
25.230,0.317707,,
25.230,0.315876,,
25.231,0.312214,,
25.231,0.30672,,
25.232,0.301227,,
25.232,0.297565,,
25.232,0.293902,,
25.233,0.29024,,
25.233,0.288409,,
25.234,0.292071,,
25.234,0.293902,,
25.234,0.29024,,
25.235,0.29024,,
25.235,0.293902,,
25.236,0.299396,,
25.236,0.304889,,
25.236,0.310383,,
25.237,0.317707,,
25.237,0.323201,,
25.238,0.326863,,
25.238,0.332357,,
25.238,0.33785,,
25.239,0.339681,,
25.239,0.33785,,
25.240,0.334188,,
25.240,0.328694,,
25.240,0.325032,,
25.241,0.323201,,
25.241,0.323201,,
25.242,0.323201,,
25.242,0.323201,,
25.242,0.323201,,
25.243,0.32137,,
25.243,0.319539,,
25.244,0.319539,,
25.244,0.32137,,
25.244,0.323201,,
25.245,0.325032,,
25.245,0.325032,,
25.246,0.323201,,
25.246,0.319539,,
25.246,0.317707,,
25.247,0.32137,,
25.247,0.323201,,
25.248,0.323201,,
25.248,0.319539,,
25.248,0.317707,,
25.249,0.319539,,
25.249,0.319539,,
25.250,0.317707,,
25.250,0.315876,,
25.250,0.317707,,
25.251,0.32137,,
25.251,0.32137,,
25.252,0.317707,,
25.252,0.314045,,
25.252,0.312214,,
25.253,0.312214,,
25.253,0.312214,,
25.254,0.310383,,
25.254,0.308552,,
25.254,0.310383,,
25.255,0.312214,,
25.255,0.310383,,
25.256,0.30672,,
25.256,0.303058,,
25.256,0.301227,,
25.257,0.299396,,
25.257,0.295733,,
25.258,0.293902,,
25.258,0.293902,,
25.258,0.295733,,
25.259,0.299396,,
25.259,0.303058,,
25.260,0.30672,,
25.260,0.310383,,
25.260,0.312214,,
25.261,0.315876,,
25.261,0.319539,,
25.262,0.315876,,
25.262,0.310383,,
25.262,0.312214,,
25.263,0.323201,,
25.263,0.334188,,
25.264,0.334188,,
25.264,0.330526,,
25.264,0.330526,,
25.265,0.336019,,
25.265,0.345175,,
25.266,0.347006,,
25.266,0.341513,,
25.266,0.336019,,
25.267,0.332357,,
25.267,0.330526,,
25.268,0.330526,,
25.268,0.332357,,
25.268,0.334188,,
25.269,0.332357,,
25.269,0.323201,,
25.270,0.315876,,
25.270,0.312214,,
25.270,0.312214,,
25.271,0.308552,,
25.271,0.301227,,
25.272,0.297565,,
25.272,0.299396,,
25.272,0.301227,,
25.273,0.299396,,
25.273,0.293902,,
25.274,0.292071,,
25.274,0.29024,,
25.274,0.288409,,
25.275,0.286578,,
25.275,0.288409,,
25.276,0.288409,,
25.276,0.29024,,
25.276,0.293902,,
25.277,0.299396,,
25.277,0.301227,,
25.278,0.30672,,
25.278,0.312214,,
25.278,0.317707,,
25.279,0.317707,,
25.279,0.319539,,
25.280,0.319539,,
25.280,0.32137,,
25.280,0.323201,,
25.281,0.326863,,
25.281,0.328694,,
25.282,0.323201,,
25.282,0.315876,,
25.282,0.310383,,
25.283,0.308552,,
25.283,0.310383,,
25.284,0.312214,,
25.284,0.315876,,
25.284,0.319539,,
25.285,0.319539,,
25.285,0.317707,,
25.286,0.317707,,
25.286,0.32137,,
25.286,0.325032,,
25.287,0.326863,,
25.287,0.326863,,
25.288,0.326863,,
25.288,0.326863,,
25.288,0.325032,,
25.289,0.325032,,
25.289,0.325032,,
25.290,0.323201,,
25.290,0.319539,,
25.290,0.314045,,
25.291,0.310383,,
25.291,0.30672,,
25.292,0.304889,,
25.292,0.304889,,
25.292,0.30672,,
25.293,0.30672,,
25.293,0.30672,,
25.294,0.30672,,
25.294,0.308552,,
25.294,0.310383,,
25.295,0.308552,,
25.295,0.308552,,
25.296,0.308552,,
25.296,0.314045,,
25.296,0.317707,,
25.297,0.319539,,
25.297,0.319539,,
25.298,0.319539,,
25.298,0.323201,,
25.298,0.325032,,
25.299,0.325032,,
25.299,0.323201,,
25.300,0.32137,,
25.300,0.319539,,
25.300,0.315876,,
25.301,0.314045,,
25.301,0.314045,,
25.302,0.312214,,
25.302,0.308552,,
25.302,0.304889,,
25.303,0.303058,,
25.303,0.299396,,
25.304,0.293902,,
25.304,0.29024,,
25.304,0.292071,,
25.305,0.292071,,
25.305,0.288409,,
25.306,0.286578,,
25.306,0.288409,,
25.306,0.293902,,
25.307,0.299396,,
25.307,0.304889,,
25.308,0.312214,,
25.308,0.315876,,
25.308,0.315876,,
25.309,0.319539,,
25.309,0.326863,,
25.310,0.332357,,
25.310,0.334188,,
25.310,0.33785,,
25.311,0.339681,,
25.311,0.33785,,
25.312,0.334188,,
25.312,0.328694,,
25.312,0.323201,,
25.313,0.323201,,
25.313,0.323201,,
25.314,0.32137,,
25.314,0.317707,,
25.314,0.315876,,
25.315,0.312214,,
25.315,0.310383,,
25.316,0.308552,,
25.316,0.308552,,
25.316,0.312214,,
25.317,0.32137,,
25.317,0.328694,,
25.318,0.328694,,
25.318,0.326863,,
25.318,0.326863,,
25.319,0.325032,,
25.319,0.323201,,
25.320,0.326863,,
25.320,0.328694,,
25.320,0.326863,,
25.321,0.323201,,
25.321,0.325032,,
25.322,0.330526,,
25.322,0.328694,,
25.322,0.323201,,
25.323,0.32137,,
25.323,0.319539,,
25.324,0.317707,,
25.324,0.315876,,
25.324,0.314045,,
25.325,0.310383,,
25.325,0.308552,,
25.326,0.30672,,
25.326,0.304889,,
25.326,0.304889,,
25.327,0.30672,,
25.327,0.308552,,
25.328,0.304889,,
25.328,0.303058,,
25.328,0.303058,,
25.329,0.301227,,
25.329,0.299396,,
25.330,0.299396,,
25.330,0.297565,,
25.330,0.295733,,
25.331,0.297565,,
25.331,0.299396,,
25.332,0.299396,,
25.332,0.299396,,
25.332,0.301227,,
25.333,0.301227,,
25.333,0.301227,,
25.334,0.301227,,
25.334,0.303058,,
25.334,0.308552,,
25.335,0.314045,,
25.335,0.315876,,
25.336,0.315876,,
25.336,0.315876,,
25.336,0.319539,,
25.337,0.323201,,
25.337,0.332357,,
25.338,0.33785,,
25.338,0.336019,,
25.338,0.332357,,
25.339,0.332357,,
25.339,0.334188,,
25.340,0.332357,,
25.340,0.328694,,
25.340,0.325032,,
25.341,0.323201,,
25.341,0.323201,,
25.342,0.32137,,
25.342,0.319539,,
25.342,0.315876,,
25.343,0.312214,,
25.343,0.30672,,
25.344,0.304889,,
25.344,0.308552,,
25.344,0.308552,,
25.345,0.303058,,
25.345,0.297565,,
25.346,0.295733,,
25.346,0.299396,,
25.346,0.301227,,
25.347,0.301227,,
25.347,0.303058,,
25.348,0.30672,,
25.348,0.310383,,
25.348,0.312214,,
25.349,0.312214,,
25.349,0.312214,,
25.350,0.314045,,
25.350,0.314045,,
25.350,0.310383,,
25.351,0.310383,,
25.351,0.315876,,
25.352,0.323201,,
25.352,0.332357,,
25.352,0.33785,,
25.353,0.343344,,
25.353,0.343344,,
25.354,0.341513,,
25.354,0.33785,,
25.354,0.33785,,
25.355,0.33785,,
25.355,0.334188,,
25.356,0.330526,,
25.356,0.328694,,
25.356,0.325032,,
25.357,0.315876,,
25.357,0.304889,,
25.358,0.303058,,
25.358,0.308552,,
25.358,0.312214,,
25.359,0.310383,,
25.359,0.30672,,
25.360,0.308552,,
25.360,0.310383,,
25.360,0.308552,,
25.361,0.308552,,
25.361,0.310383,,
25.362,0.317707,,
25.362,0.325032,,
25.362,0.330526,,
25.363,0.330526,,
25.363,0.326863,,
25.364,0.326863,,
25.364,0.326863,,
25.364,0.323201,,
25.365,0.314045,,
25.365,0.310383,,
25.366,0.310383,,
25.366,0.30672,,
25.366,0.303058,,
25.367,0.304889,,
25.367,0.303058,,
25.368,0.295733,,
25.368,0.288409,,
25.368,0.284746,,
25.369,0.284746,,
25.369,0.288409,,
25.370,0.288409,,
25.370,0.288409,,
25.370,0.288409,,
25.371,0.292071,,
25.371,0.293902,,
25.372,0.295733,,
25.372,0.299396,,
25.372,0.30672,,
25.373,0.315876,,
25.373,0.323201,,
25.374,0.323201,,
25.374,0.323201,,
25.374,0.328694,,
25.375,0.334188,,
25.375,0.339681,,
25.376,0.343344,,
25.376,0.343344,,
25.376,0.343344,,
25.377,0.339681,,
25.377,0.336019,,
25.378,0.339681,,
25.378,0.345175,,
25.378,0.348837,,
25.379,0.343344,,
25.379,0.33785,,
25.380,0.336019,,
25.380,0.332357,,
25.380,0.328694,,
25.381,0.325032,,
25.381,0.323201,,
25.382,0.319539,,
25.382,0.312214,,
25.382,0.304889,,
25.383,0.299396,,
25.383,0.295733,,
25.384,0.292071,,
25.384,0.288409,,
25.384,0.284746,,
25.385,0.277422,,
25.385,0.270097,,
25.386,0.264604,,
25.386,0.264604,,
25.386,0.264604,,
25.387,0.268266,,
25.387,0.275591,,
25.388,0.281084,,
25.388,0.284746,,
25.388,0.286578,,
25.389,0.29024,,
25.389,0.297565,,
25.390,0.303058,,
25.390,0.304889,,
25.390,0.304889,,
25.391,0.30672,,
25.391,0.308552,,
25.392,0.314045,,
25.392,0.319539,,
25.392,0.325032,,
25.393,0.328694,,
25.393,0.328694,,
25.394,0.326863,,
25.394,0.325032,,
25.394,0.323201,,
25.395,0.323201,,
25.395,0.325032,,
25.396,0.328694,,
25.396,0.330526,,
25.396,0.328694,,
25.397,0.328694,,
25.397,0.328694,,
25.398,0.328694,,
25.398,0.326863,,
25.398,0.326863,,
25.399,0.323201,,
25.399,0.319539,,
25.400,0.312214,,
25.400,0.310383,,
25.400,0.312214,,
25.401,0.314045,,
25.401,0.317707,,
25.402,0.319539,,
25.402,0.317707,,
25.402,0.315876,,
25.403,0.312214,,
25.403,0.310383,,
25.404,0.30672,,
25.404,0.301227,,
25.404,0.295733,,
25.405,0.293902,,
25.405,0.299396,,
25.406,0.303058,,
25.406,0.30672,,
25.406,0.308552,,
25.407,0.312214,,
25.407,0.315876,,
25.408,0.319539,,
25.408,0.32137,,
25.408,0.319539,,
25.409,0.317707,,
25.409,0.315876,,
25.410,0.317707,,
25.410,0.323201,,
25.410,0.328694,,
25.411,0.334188,,
25.411,0.332357,,
25.412,0.326863,,
25.412,0.32137,,
25.412,0.315876,,
25.413,0.314045,,
25.413,0.314045,,
25.414,0.312214,,
25.414,0.308552,,
25.414,0.303058,,
25.415,0.297565,,
25.415,0.295733,,
25.416,0.299396,,
25.416,0.297565,,
25.416,0.293902,,
25.417,0.295733,,
25.417,0.299396,,
25.418,0.304889,,
25.418,0.310383,,
25.418,0.312214,,
25.419,0.310383,,
25.419,0.308552,,
25.420,0.30672,,
25.420,0.299396,,
25.420,0.29024,,
25.421,0.281084,,
25.421,0.273759,,
25.422,0.266435,,
25.422,0.257279,,
25.422,0.244461,,
25.423,0.233474,,
25.423,0.229811,,
25.424,0.231643,,
25.424,0.229811,,
25.424,0.222487,,
25.425,0.218824,,
25.425,0.218824,,
25.426,0.224318,,
25.426,0.235305,,
25.426,0.249954,,
25.427,0.264604,,
25.427,0.282915,,
25.428,0.304889,,
25.428,0.336019,,
25.428,0.367149,,
25.429,0.398279,,
25.429,0.429409,,
25.430,0.46237,,
25.430,0.497162,,
25.430,0.530123,,
25.431,0.561253,,
25.431,0.586889,,
25.432,0.610694,,
25.432,0.632668,,
25.432,0.649149,,
25.433,0.656473,,
25.433,0.656473,,
25.434,0.65098,,
25.434,0.643655,,
25.434,0.632668,,
25.435,0.614356,,
25.435,0.586889,,
25.436,0.553928,,
25.436,0.515473,,
25.436,0.473357,,
25.437,0.425746,,
25.437,0.370811,,
25.438,0.312214,,
25.438,0.257279,,
25.438,0.209669,,
25.439,0.162058,,
25.439,0.110786,,
25.440,0.061344,,
25.440,0.017396,,
25.440,-0.015565,,
25.441,-0.03937,,
25.441,-0.057682,,
25.442,-0.075993,,
25.442,-0.08698,,
25.442,-0.088812,,
25.443,-0.077825,,
25.443,-0.061344,,
25.444,-0.044864,,
25.444,-0.026552,,
25.444,-0.000916,,
25.445,0.028383,,
25.445,0.061344,,
25.446,0.094305,,
25.446,0.129097,,
25.446,0.169383,,
25.447,0.206006,,
25.447,0.238967,,
25.448,0.270097,,
25.448,0.299396,,
25.448,0.330526,,
25.449,0.357993,,
25.449,0.381798,,
25.450,0.403772,,
25.450,0.423915,,
25.450,0.440396,,
25.451,0.451383,,
25.451,0.456876,,
25.452,0.46237,,
25.452,0.469694,,
25.452,0.473357,,
25.453,0.471525,,
25.453,0.466032,,
25.454,0.460538,,
25.454,0.453214,,
25.454,0.442227,,
25.455,0.427577,,
25.455,0.411097,,
25.456,0.398279,,
25.456,0.387292,,
25.456,0.379967,,
25.457,0.36898,,
25.457,0.361655,,
25.458,0.3525,,
25.458,0.347006,,
25.458,0.339681,,
25.459,0.330526,,
25.459,0.315876,,
25.460,0.303058,,
25.460,0.292071,,
25.460,0.284746,,
25.461,0.282915,,
25.461,0.284746,,
25.462,0.284746,,
25.462,0.284746,,
25.462,0.29024,,
25.463,0.295733,,
25.463,0.299396,,
25.464,0.303058,,
25.464,0.310383,,
25.464,0.312214,,
25.465,0.310383,,
25.465,0.312214,,
25.466,0.319539,,
25.466,0.328694,,
25.466,0.336019,,
25.467,0.341513,,
25.467,0.345175,,
25.468,0.343344,,
25.468,0.339681,,
25.468,0.339681,,
25.469,0.339681,,
25.469,0.334188,,
25.470,0.326863,,
25.470,0.323201,,
25.470,0.319539,,
25.471,0.319539,,
25.471,0.319539,,
25.472,0.315876,,
25.472,0.315876,,
25.472,0.317707,,
25.473,0.319539,,
25.473,0.317707,,
25.474,0.310383,,
25.474,0.304889,,
25.474,0.303058,,
25.475,0.30672,,
25.475,0.310383,,
25.476,0.312214,,
25.476,0.312214,,
25.476,0.310383,,
25.477,0.312214,,
25.477,0.317707,,
25.478,0.319539,,
25.478,0.319539,,
25.478,0.315876,,
25.479,0.312214,,
25.479,0.30672,,
25.480,0.304889,,
25.480,0.304889,,
25.480,0.303058,,
25.481,0.303058,,
25.481,0.304889,,
25.482,0.304889,,
25.482,0.303058,,
25.482,0.301227,,
25.483,0.303058,,
25.483,0.299396,,
25.484,0.297565,,
25.484,0.297565,,
25.484,0.303058,,
25.485,0.308552,,
25.485,0.314045,,
25.486,0.315876,,
25.486,0.315876,,
25.486,0.314045,,
25.487,0.314045,,
25.487,0.315876,,
25.488,0.317707,,
25.488,0.317707,,
25.488,0.315876,,
25.489,0.314045,,
25.489,0.315876,,
25.490,0.317707,,
25.490,0.317707,,
25.490,0.315876,,
25.491,0.315876,,
25.491,0.319539,,
25.492,0.32137,,
25.492,0.319539,,
25.492,0.317707,,
25.493,0.317707,,
25.493,0.32137,,
25.494,0.325032,,
25.494,0.328694,,
25.494,0.330526,,
25.495,0.330526,,
25.495,0.330526,,
25.496,0.330526,,
25.496,0.328694,,
25.496,0.323201,,
25.497,0.32137,,
25.497,0.325032,,
25.498,0.332357,,
25.498,0.334188,,
25.498,0.332357,,
25.499,0.332357,,
25.499,0.330526,,
25.500,0.328694,,
25.500,0.323201,,
25.500,0.323201,,
25.501,0.326863,,
25.501,0.323201,,
25.502,0.315876,,
25.502,0.310383,,
25.502,0.308552,,
25.503,0.301227,,
25.503,0.29024,,
25.504,0.282915,,
25.504,0.277422,,
25.504,0.277422,,
25.505,0.273759,,
25.505,0.271928,,
25.506,0.268266,,
25.506,0.262772,,
25.506,0.260941,,
25.507,0.266435,,
25.507,0.277422,,
25.508,0.286578,,
25.508,0.293902,,
25.508,0.301227,,
25.509,0.30672,,
25.509,0.314045,,
25.510,0.32137,,
25.510,0.328694,,
25.510,0.332357,,
25.511,0.33785,,
25.511,0.343344,,
25.512,0.347006,,
25.512,0.348837,,
25.512,0.350668,,
25.513,0.356162,,
25.513,0.361655,,
25.514,0.357993,,
25.514,0.350668,,
25.514,0.347006,,
25.515,0.347006,,
25.515,0.347006,,
25.516,0.33785,,
25.516,0.325032,,
25.516,0.315876,,
25.517,0.315876,,
25.517,0.317707,,
25.518,0.315876,,
25.518,0.312214,,
25.518,0.30672,,
25.519,0.304889,,
25.519,0.303058,,
25.520,0.299396,,
25.520,0.293902,,
25.520,0.286578,,
25.521,0.286578,,
25.521,0.288409,,
25.522,0.293902,,
25.522,0.293902,,
25.522,0.29024,,
25.523,0.288409,,
25.523,0.292071,,
25.524,0.295733,,
25.524,0.297565,,
25.524,0.303058,,
25.525,0.308552,,
25.525,0.312214,,
25.526,0.314045,,
25.526,0.315876,,
25.526,0.317707,,
25.527,0.32137,,
25.527,0.325032,,
25.528,0.328694,,
25.528,0.332357,,
25.528,0.334188,,
25.529,0.336019,,
25.529,0.33785,,
25.530,0.33785,,
25.530,0.336019,,
25.530,0.334188,,
25.531,0.332357,,
25.531,0.326863,,
25.532,0.325032,,
25.532,0.323201,,
25.532,0.32137,,
25.533,0.319539,,
25.533,0.319539,,
25.534,0.319539,,
25.534,0.315876,,
25.534,0.315876,,
25.535,0.315876,,
25.535,0.315876,,
25.536,0.315876,,
25.536,0.312214,,
25.536,0.304889,,
25.537,0.299396,,
25.537,0.295733,,
25.538,0.293902,,
25.538,0.293902,,
25.538,0.293902,,
25.539,0.297565,,
25.539,0.299396,,
25.540,0.303058,,
25.540,0.303058,,
25.540,0.299396,,
25.541,0.299396,,
25.541,0.301227,,
25.542,0.304889,,
25.542,0.30672,,
25.542,0.30672,,
25.543,0.30672,,
25.543,0.30672,,
25.544,0.308552,,
25.544,0.312214,,
25.544,0.317707,,
25.545,0.32137,,
25.545,0.32137,,
25.546,0.323201,,
25.546,0.328694,,
25.546,0.33785,,
25.547,0.339681,,
25.547,0.339681,,
25.548,0.341513,,
25.548,0.345175,,
25.548,0.343344,,
25.549,0.33785,,
25.549,0.330526,,
25.550,0.326863,,
25.550,0.323201,,
25.550,0.32137,,
25.551,0.317707,,
25.551,0.314045,,
25.552,0.310383,,
25.552,0.308552,,
25.552,0.30672,,
25.553,0.30672,,
25.553,0.308552,,
25.554,0.310383,,
25.554,0.30672,,
25.554,0.301227,,
25.555,0.303058,,
25.555,0.30672,,
25.556,0.30672,,
25.556,0.303058,,
25.556,0.299396,,
25.557,0.301227,,
25.557,0.304889,,
25.558,0.308552,,
25.558,0.30672,,
25.558,0.303058,,
25.559,0.304889,,
25.559,0.312214,,
25.560,0.317707,,
25.560,0.319539,,
25.560,0.317707,,
25.561,0.319539,,
25.561,0.323201,,
25.562,0.328694,,
25.562,0.330526,,
25.562,0.328694,,
25.563,0.328694,,
25.563,0.330526,,
25.564,0.328694,,
25.564,0.326863,,
25.564,0.325032,,
25.565,0.325032,,
25.565,0.325032,,
25.566,0.319539,,
25.566,0.315876,,
25.566,0.312214,,
25.567,0.308552,,
25.567,0.310383,,
25.568,0.312214,,
25.568,0.308552,,
25.568,0.304889,,
25.569,0.301227,,
25.569,0.297565,,
25.570,0.293902,,
25.570,0.29024,,
25.570,0.29024,,
25.571,0.292071,,
25.571,0.292071,,
25.572,0.288409,,
25.572,0.286578,,
25.572,0.286578,,
25.573,0.292071,,
25.573,0.299396,,
25.574,0.303058,,
25.574,0.299396,,
25.574,0.293902,,
25.575,0.293902,,
25.575,0.299396,,
25.576,0.303058,,
25.576,0.301227,,
25.576,0.299396,,
25.577,0.299396,,
25.577,0.301227,,
25.578,0.303058,,
25.578,0.30672,,
25.578,0.308552,,
25.579,0.310383,,
25.579,0.310383,,
25.580,0.315876,,
25.580,0.32137,,
25.580,0.325032,,
25.581,0.325032,,
25.581,0.325032,,
25.582,0.332357,,
25.582,0.343344,,
25.582,0.3525,,
25.583,0.357993,,
25.583,0.359824,,
25.584,0.361655,,
25.584,0.361655,,
25.584,0.361655,,
25.585,0.361655,,
25.585,0.361655,,
25.586,0.357993,,
25.586,0.3525,,
25.586,0.350668,,
25.587,0.350668,,
25.587,0.348837,,
25.588,0.33785,,
25.588,0.326863,,
25.588,0.32137,,
25.589,0.315876,,
25.589,0.30672,,
25.590,0.295733,,
25.590,0.284746,,
25.590,0.277422,,
25.591,0.270097,,
25.591,0.260941,,
25.592,0.255448,,
25.592,0.253617,,
25.592,0.253617,,
25.593,0.253617,,
25.593,0.255448,,
25.594,0.25911,,
25.594,0.266435,,
25.594,0.270097,,
25.595,0.273759,,
25.595,0.279253,,
25.596,0.29024,,
25.596,0.297565,,
25.596,0.303058,,
25.597,0.30672,,
25.597,0.314045,,
25.598,0.323201,,
25.598,0.336019,,
25.598,0.345175,,
25.599,0.347006,,
25.599,0.348837,,
25.600,0.350668,,
25.600,0.356162,,
25.600,0.361655,,
25.601,0.367149,,
25.601,0.370811,,
25.602,0.370811,,
25.602,0.36898,,
25.602,0.363487,,
25.603,0.354331,,
25.603,0.345175,,
25.604,0.334188,,
25.604,0.323201,,
25.604,0.317707,,
25.605,0.314045,,
25.605,0.30672,,
25.606,0.299396,,
25.606,0.295733,,
25.606,0.295733,,
25.607,0.292071,,
25.607,0.29024,,
25.608,0.286578,,
25.608,0.282915,,
25.608,0.279253,,
25.609,0.279253,,
25.609,0.286578,,
25.610,0.293902,,
25.610,0.297565,,
25.610,0.293902,,
25.611,0.292071,,
25.611,0.295733,,
25.612,0.299396,,
25.612,0.301227,,
25.612,0.303058,,
25.613,0.303058,,
25.613,0.303058,,
25.614,0.303058,,
25.614,0.303058,,
25.614,0.299396,,
25.615,0.29024,,
25.615,0.284746,,
25.616,0.286578,,
25.616,0.288409,,
25.616,0.293902,,
25.617,0.299396,,
25.617,0.304889,,
25.618,0.30672,,
25.618,0.308552,,
25.618,0.308552,,
25.619,0.30672,,
25.619,0.308552,,
25.620,0.315876,,
25.620,0.323201,,
25.620,0.328694,,
25.621,0.328694,,
25.621,0.334188,,
25.622,0.339681,,
25.622,0.345175,,
25.622,0.348837,,
25.623,0.350668,,
25.623,0.350668,,
25.624,0.350668,,
25.624,0.347006,,
25.624,0.341513,,
25.625,0.336019,,
25.625,0.332357,,
25.626,0.330526,,
25.626,0.328694,,
25.626,0.326863,,
25.627,0.323201,,
25.627,0.319539,,
25.628,0.315876,,
25.628,0.315876,,
25.628,0.315876,,
25.629,0.315876,,
25.629,0.312214,,
25.630,0.308552,,
25.630,0.308552,,
25.630,0.312214,,
25.631,0.312214,,
25.631,0.310383,,
25.632,0.310383,,
25.632,0.310383,,
25.632,0.304889,,
25.633,0.299396,,
25.633,0.297565,,
25.634,0.295733,,
25.634,0.292071,,
25.634,0.29024,,
25.635,0.293902,,
25.635,0.297565,,
25.636,0.295733,,
25.636,0.295733,,
25.636,0.297565,,
25.637,0.301227,,
25.637,0.304889,,
25.638,0.308552,,
25.638,0.315876,,
25.638,0.323201,,
25.639,0.326863,,
25.639,0.325032,,
25.640,0.323201,,
25.640,0.32137,,
25.640,0.325032,,
25.641,0.330526,,
25.641,0.332357,,
25.642,0.332357,,
25.642,0.325032,,
25.642,0.317707,,
25.643,0.317707,,
25.643,0.32137,,
25.644,0.323201,,
25.644,0.323201,,
25.644,0.323201,,
25.645,0.32137,,
25.645,0.315876,,
25.646,0.312214,,
25.646,0.314045,,
25.646,0.314045,,
25.647,0.314045,,
25.647,0.312214,,
25.648,0.312214,,
25.648,0.315876,,
25.648,0.315876,,
25.649,0.314045,,
25.649,0.312214,,
25.650,0.310383,,
25.650,0.312214,,
25.650,0.317707,,
25.651,0.314045,,
25.651,0.308552,,
25.652,0.30672,,
25.652,0.312214,,
25.652,0.315876,,
25.653,0.315876,,
25.653,0.315876,,
25.654,0.315876,,
25.654,0.314045,,
25.654,0.310383,,
25.655,0.308552,,
25.655,0.304889,,
25.656,0.297565,,
25.656,0.295733,,
25.656,0.301227,,
25.657,0.308552,,
25.657,0.30672,,
25.658,0.303058,,
25.658,0.304889,,
25.658,0.30672,,
25.659,0.304889,,
25.659,0.303058,,
25.660,0.303058,,
25.660,0.303058,,
25.660,0.304889,,
25.661,0.308552,,
25.661,0.312214,,
25.662,0.315876,,
25.662,0.319539,,
25.662,0.32137,,
25.663,0.323201,,
25.663,0.323201,,
25.664,0.32137,,
25.664,0.317707,,
25.664,0.319539,,
25.665,0.323201,,
25.665,0.326863,,
25.666,0.328694,,
25.666,0.330526,,
25.666,0.328694,,
25.667,0.325032,,
25.667,0.323201,,
25.668,0.323201,,
25.668,0.325032,,
25.668,0.326863,,
25.669,0.325032,,
25.669,0.319539,,
25.670,0.314045,,
25.670,0.30672,,
25.670,0.30672,,
25.671,0.310383,,
25.671,0.314045,,
25.672,0.314045,,
25.672,0.312214,,
25.672,0.310383,,
25.673,0.312214,,
25.673,0.312214,,
25.674,0.310383,,
25.674,0.30672,,
25.674,0.303058,,
25.675,0.299396,,
25.675,0.299396,,
25.676,0.301227,,
25.676,0.301227,,
25.676,0.301227,,
25.677,0.303058,,
25.677,0.30672,,
25.678,0.310383,,
25.678,0.312214,,
25.678,0.317707,,
25.679,0.323201,,
25.679,0.325032,,
25.680,0.325032,,
25.680,0.328694,,
25.680,0.330526,,
25.681,0.330526,,
25.681,0.330526,,
25.682,0.332357,,
25.682,0.336019,,
25.682,0.336019,,
25.683,0.332357,,
25.683,0.328694,,
25.684,0.325032,,
25.684,0.325032,,
25.684,0.326863,,
25.685,0.326863,,
25.685,0.326863,,
25.686,0.323201,,
25.686,0.317707,,
25.686,0.312214,,
25.687,0.310383,,
