#dtstart,2019-07-24 15:34:02.653
Time,VOLT,Event
0.065,0.357993,,
0.066,0.356162,,
0.066,0.350668,,
0.066,0.345175,,
0.067,0.341513,,
0.067,0.345175,,
0.068,0.350668,,
0.068,0.348837,,
0.068,0.341513,,
0.069,0.334188,,
0.069,0.328694,,
0.070,0.326863,,
0.070,0.325032,,
0.070,0.32137,,
0.071,0.312214,,
0.071,0.304889,,
0.072,0.303058,,
0.072,0.304889,,
0.072,0.304889,,
0.073,0.304889,,
0.073,0.303058,,
0.074,0.301227,,
0.074,0.295733,,
0.074,0.288409,,
0.075,0.284746,,
0.075,0.284746,,
0.076,0.284746,,
0.076,0.277422,,
0.076,0.271928,,
0.077,0.273759,,
0.077,0.277422,,
0.078,0.281084,,
0.078,0.284746,,
0.078,0.29024,,
0.079,0.295733,,
0.079,0.301227,,
0.080,0.310383,,
0.080,0.317707,,
0.080,0.325032,,
0.081,0.330526,,
0.081,0.334188,,
0.082,0.336019,,
0.082,0.339681,,
0.082,0.343344,,
0.083,0.348837,,
0.083,0.354331,,
0.084,0.356162,,
0.084,0.354331,,
0.084,0.354331,,
0.085,0.354331,,
0.085,0.354331,,
0.086,0.356162,,
0.086,0.356162,,
0.086,0.354331,,
0.087,0.348837,,
0.087,0.341513,,
0.088,0.33785,,
0.088,0.336019,,
0.088,0.332357,,
0.089,0.328694,,
0.089,0.32137,,
0.090,0.314045,,
0.090,0.308552,,
0.090,0.30672,,
0.091,0.30672,,
0.091,0.30672,,
0.092,0.304889,,
0.092,0.303058,,
0.092,0.303058,,
0.093,0.303058,,
0.093,0.30672,,
0.094,0.310383,,
0.094,0.314045,,
0.094,0.319539,,
0.095,0.323201,,
0.095,0.323201,,
0.096,0.323201,,
0.096,0.319539,,
0.096,0.315876,,
0.097,0.315876,,
0.097,0.319539,,
0.098,0.323201,,
0.098,0.323201,,
0.098,0.32137,,
0.099,0.32137,,
0.099,0.323201,,
0.100,0.325032,,
0.100,0.328694,,
0.100,0.328694,,
0.101,0.332357,,
0.101,0.336019,,
0.102,0.334188,,
0.102,0.328694,,
0.102,0.32137,,
0.103,0.315876,,
0.103,0.314045,,
0.104,0.315876,,
0.104,0.317707,,
0.104,0.317707,,
0.105,0.317707,,
0.105,0.315876,,
0.106,0.312214,,
0.106,0.312214,,
0.106,0.315876,,
0.107,0.315876,,
0.107,0.315876,,
0.108,0.315876,,
0.108,0.319539,,
0.108,0.319539,,
0.109,0.314045,,
0.109,0.312214,,
0.110,0.312214,,
0.110,0.314045,,
0.110,0.314045,,
0.111,0.314045,,
0.111,0.312214,,
0.112,0.310383,,
0.112,0.310383,,
0.112,0.308552,,
0.113,0.30672,,
0.113,0.30672,,
0.114,0.30672,,
0.114,0.30672,,
0.114,0.308552,,
0.115,0.314045,,
0.115,0.317707,,
0.116,0.319539,,
0.116,0.32137,,
0.116,0.323201,,
0.117,0.323201,,
0.117,0.323201,,
0.118,0.323201,,
0.118,0.323201,,
0.118,0.325032,,
0.119,0.325032,,
0.119,0.325032,,
0.120,0.323201,,
0.120,0.325032,,
0.120,0.326863,,
0.121,0.326863,,
0.121,0.325032,,
0.122,0.328694,,
0.122,0.332357,,
0.122,0.334188,,
0.123,0.336019,,
0.123,0.339681,,
0.124,0.343344,,
0.124,0.339681,,
0.124,0.334188,,
0.125,0.330526,,
0.125,0.330526,,
0.126,0.330526,,
0.126,0.326863,,
0.126,0.319539,,
0.127,0.317707,,
0.127,0.319539,,
0.128,0.32137,,
0.128,0.319539,,
0.128,0.315876,,
0.129,0.310383,,
0.129,0.30672,,
0.130,0.30672,,
0.130,0.308552,,
0.130,0.308552,,
0.131,0.30672,,
0.131,0.30672,,
0.132,0.304889,,
0.132,0.304889,,
0.132,0.304889,,
0.133,0.299396,,
0.133,0.292071,,
0.134,0.286578,,
0.134,0.282915,,
0.134,0.286578,,
0.135,0.29024,,
0.135,0.295733,,
0.136,0.301227,,
0.136,0.30672,,
0.136,0.312214,,
0.137,0.315876,,
0.137,0.315876,,
0.138,0.315876,,
0.138,0.32137,,
0.138,0.326863,,
0.139,0.330526,,
0.139,0.330526,,
0.140,0.328694,,
0.140,0.325032,,
0.140,0.323201,,
0.141,0.323201,,
0.141,0.325032,,
0.142,0.325032,,
0.142,0.323201,,
0.142,0.32137,,
0.143,0.323201,,
0.143,0.330526,,
0.144,0.334188,,
0.144,0.334188,,
0.144,0.334188,,
0.145,0.336019,,
0.145,0.33785,,
0.146,0.334188,,
0.146,0.330526,,
0.146,0.330526,,
0.147,0.328694,,
0.147,0.326863,,
0.148,0.325032,,
0.148,0.323201,,
0.148,0.319539,,
0.149,0.314045,,
0.149,0.30672,,
0.150,0.304889,,
0.150,0.310383,,
0.150,0.315876,,
0.151,0.319539,,
0.151,0.32137,,
0.152,0.323201,,
0.152,0.325032,,
0.152,0.325032,,
0.153,0.323201,,
0.153,0.32137,,
0.154,0.32137,,
0.154,0.32137,,
0.154,0.323201,,
0.155,0.32137,,
0.155,0.32137,,
0.156,0.32137,,
0.156,0.325032,,
0.156,0.332357,,
0.157,0.334188,,
0.157,0.330526,,
0.158,0.328694,,
0.158,0.326863,,
0.158,0.326863,,
0.159,0.328694,,
0.159,0.332357,,
0.160,0.336019,,
0.160,0.339681,,
0.160,0.339681,,
0.161,0.336019,,
0.161,0.330526,,
0.162,0.326863,,
0.162,0.326863,,
0.162,0.325032,,
0.163,0.32137,,
0.163,0.319539,,
0.164,0.319539,,
0.164,0.319539,,
0.164,0.314045,,
0.165,0.308552,,
0.165,0.30672,,
0.166,0.30672,,
0.166,0.310383,,
0.166,0.312214,,
0.167,0.312214,,
0.167,0.312214,,
0.168,0.310383,,
0.168,0.312214,,
0.168,0.314045,,
0.169,0.314045,,
0.169,0.314045,,
0.170,0.314045,,
0.170,0.315876,,
0.170,0.315876,,
0.171,0.315876,,
0.171,0.314045,,
0.172,0.308552,,
0.172,0.303058,,
0.172,0.30672,,
0.173,0.312214,,
0.173,0.317707,,
0.174,0.32137,,
0.174,0.326863,,
0.174,0.330526,,
0.175,0.332357,,
0.175,0.334188,,
0.176,0.336019,,
0.176,0.334188,,
0.176,0.332357,,
0.177,0.332357,,
0.177,0.334188,,
0.178,0.332357,,
0.178,0.325032,,
0.178,0.319539,,
0.179,0.317707,,
0.179,0.315876,,
0.180,0.315876,,
0.180,0.317707,,
0.180,0.315876,,
0.181,0.310383,,
0.181,0.30672,,
0.182,0.30672,,
0.182,0.308552,,
0.182,0.312214,,
0.183,0.315876,,
0.183,0.315876,,
0.184,0.315876,,
0.184,0.319539,,
0.184,0.323201,,
0.185,0.323201,,
0.185,0.32137,,
0.186,0.32137,,
0.186,0.323201,,
0.186,0.326863,,
0.187,0.326863,,
0.187,0.326863,,
0.188,0.326863,,
0.188,0.326863,,
0.188,0.325032,,
0.189,0.32137,,
0.189,0.317707,,
0.190,0.317707,,
0.190,0.319539,,
0.190,0.325032,,
0.191,0.328694,,
0.191,0.328694,,
0.192,0.326863,,
0.192,0.326863,,
0.192,0.326863,,
0.193,0.332357,,
0.193,0.336019,,
0.194,0.334188,,
0.194,0.328694,,
0.194,0.323201,,
0.195,0.319539,,
0.195,0.315876,,
0.196,0.319539,,
0.196,0.323201,,
0.196,0.319539,,
0.197,0.314045,,
0.197,0.310383,,
0.198,0.312214,,
0.198,0.315876,,
0.198,0.315876,,
0.199,0.315876,,
0.199,0.317707,,
0.200,0.315876,,
0.200,0.315876,,
0.200,0.315876,,
0.201,0.314045,,
0.201,0.310383,,
0.202,0.312214,,
0.202,0.317707,,
0.202,0.317707,,
0.203,0.315876,,
0.203,0.314045,,
0.204,0.315876,,
0.204,0.317707,,
0.204,0.319539,,
0.205,0.319539,,
0.205,0.32137,,
0.206,0.32137,,
0.206,0.319539,,
0.206,0.315876,,
0.207,0.315876,,
0.207,0.32137,,
0.208,0.328694,,
0.208,0.326863,,
0.208,0.323201,,
0.209,0.323201,,
0.209,0.323201,,
0.210,0.323201,,
0.210,0.323201,,
0.210,0.32137,,
0.211,0.317707,,
0.211,0.312214,,
0.212,0.310383,,
0.212,0.312214,,
0.212,0.317707,,
0.213,0.319539,,
0.213,0.317707,,
0.214,0.314045,,
0.214,0.312214,,
0.214,0.315876,,
0.215,0.317707,,
0.215,0.317707,,
0.216,0.317707,,
0.216,0.315876,,
0.216,0.315876,,
0.217,0.315876,,
0.217,0.317707,,
0.218,0.319539,,
0.218,0.32137,,
0.218,0.319539,,
0.219,0.315876,,
0.219,0.315876,,
0.220,0.315876,,
0.220,0.317707,,
0.220,0.317707,,
0.221,0.315876,,
0.221,0.314045,,
0.222,0.314045,,
0.222,0.312214,,
0.222,0.314045,,
0.223,0.319539,,
0.223,0.326863,,
0.224,0.328694,,
0.224,0.328694,,
0.224,0.328694,,
0.225,0.330526,,
0.225,0.334188,,
0.226,0.336019,,
0.226,0.339681,,
0.226,0.341513,,
0.227,0.339681,,
0.227,0.33785,,
0.228,0.336019,,
0.228,0.332357,,
0.228,0.330526,,
0.229,0.328694,,
0.229,0.325032,,
0.230,0.325032,,
0.230,0.326863,,
0.230,0.326863,,
0.231,0.325032,,
0.231,0.32137,,
0.232,0.314045,,
0.232,0.308552,,
0.232,0.304889,,
0.233,0.303058,,
0.233,0.304889,,
0.234,0.30672,,
0.234,0.30672,,
0.234,0.30672,,
0.235,0.30672,,
0.235,0.30672,,
0.236,0.310383,,
0.236,0.312214,,
0.236,0.312214,,
0.237,0.308552,,
0.237,0.310383,,
0.238,0.314045,,
0.238,0.312214,,
0.238,0.30672,,
0.239,0.30672,,
0.239,0.310383,,
0.240,0.312214,,
0.240,0.317707,,
0.240,0.319539,,
0.241,0.319539,,
0.241,0.323201,,
0.242,0.325032,,
0.242,0.323201,,
0.242,0.319539,,
0.243,0.32137,,
0.243,0.326863,,
0.244,0.328694,,
0.244,0.328694,,
0.244,0.330526,,
0.245,0.328694,,
0.245,0.323201,,
0.246,0.319539,,
0.246,0.315876,,
0.246,0.312214,,
0.247,0.310383,,
0.247,0.310383,,
0.248,0.310383,,
0.248,0.312214,,
0.248,0.315876,,
0.249,0.315876,,
0.249,0.314045,,
0.250,0.314045,,
0.250,0.312214,,
0.250,0.315876,,
0.251,0.32137,,
0.251,0.325032,,
0.252,0.326863,,
0.252,0.326863,,
0.252,0.326863,,
0.253,0.326863,,
0.253,0.330526,,
0.254,0.334188,,
0.254,0.332357,,
0.254,0.328694,,
0.255,0.323201,,
0.255,0.323201,,
0.256,0.325032,,
0.256,0.328694,,
0.256,0.326863,,
0.257,0.323201,,
0.257,0.32137,,
0.258,0.323201,,
0.258,0.326863,,
0.258,0.328694,,
0.259,0.332357,,
0.259,0.332357,,
0.260,0.328694,,
0.260,0.325032,,
0.260,0.323201,,
0.261,0.326863,,
0.261,0.330526,,
0.262,0.330526,,
0.262,0.330526,,
0.262,0.332357,,
0.263,0.332357,,
0.263,0.332357,,
0.264,0.328694,,
0.264,0.326863,,
0.264,0.326863,,
0.265,0.323201,,
0.265,0.32137,,
0.266,0.319539,,
0.266,0.317707,,
0.266,0.317707,,
0.267,0.317707,,
0.267,0.312214,,
0.268,0.30672,,
0.268,0.303058,,
0.268,0.304889,,
0.269,0.30672,,
0.269,0.304889,,
0.270,0.303058,,
0.270,0.304889,,
0.270,0.312214,,
0.271,0.315876,,
0.271,0.314045,,
0.272,0.310383,,
0.272,0.308552,,
0.272,0.308552,,
0.273,0.308552,,
0.273,0.314045,,
0.274,0.317707,,
0.274,0.317707,,
0.274,0.315876,,
0.275,0.314045,,
0.275,0.314045,,
0.276,0.315876,,
0.276,0.319539,,
0.276,0.323201,,
0.277,0.326863,,
0.277,0.325032,,
0.278,0.32137,,
0.278,0.317707,,
0.278,0.315876,,
0.279,0.317707,,
0.279,0.32137,,
0.280,0.323201,,
0.280,0.323201,,
0.280,0.323201,,
0.281,0.323201,,
0.281,0.323201,,
0.282,0.323201,,
0.282,0.323201,,
0.282,0.32137,,
0.283,0.317707,,
0.283,0.315876,,
0.284,0.314045,,
0.284,0.312214,,
0.284,0.312214,,
0.285,0.314045,,
0.285,0.314045,,
0.286,0.315876,,
0.286,0.317707,,
0.286,0.319539,,
0.287,0.323201,,
0.287,0.325032,,
0.288,0.325032,,
0.288,0.325032,,
0.288,0.326863,,
0.289,0.326863,,
0.289,0.326863,,
0.290,0.326863,,
0.290,0.326863,,
0.290,0.328694,,
0.291,0.330526,,
0.291,0.328694,,
0.292,0.323201,,
0.292,0.323201,,
0.292,0.325032,,
0.293,0.326863,,
0.293,0.325032,,
0.294,0.323201,,
0.294,0.326863,,
0.294,0.328694,,
0.295,0.328694,,
0.295,0.330526,,
0.296,0.334188,,
0.296,0.336019,,
0.296,0.334188,,
0.297,0.336019,,
0.297,0.336019,,
0.298,0.332357,,
0.298,0.328694,,
0.298,0.326863,,
0.299,0.323201,,
0.299,0.319539,,
0.300,0.315876,,
0.300,0.312214,,
0.300,0.308552,,
0.301,0.30672,,
0.301,0.304889,,
0.302,0.30672,,
0.302,0.310383,,
0.302,0.312214,,
0.303,0.308552,,
0.303,0.304889,,
0.304,0.304889,,
0.304,0.30672,,
0.304,0.310383,,
0.305,0.310383,,
0.305,0.308552,,
0.306,0.308552,,
0.306,0.310383,,
0.306,0.312214,,
0.307,0.312214,,
0.307,0.312214,,
0.308,0.312214,,
0.308,0.315876,,
0.308,0.323201,,
0.309,0.326863,,
0.309,0.328694,,
0.310,0.326863,,
0.310,0.326863,,
0.310,0.328694,,
0.311,0.332357,,
0.311,0.336019,,
0.312,0.330526,,
0.312,0.323201,,
0.312,0.32137,,
0.313,0.32137,,
0.313,0.323201,,
0.314,0.323201,,
0.314,0.32137,,
0.314,0.315876,,
0.315,0.312214,,
0.315,0.312214,,
0.316,0.315876,,
0.316,0.315876,,
0.316,0.315876,,
0.317,0.317707,,
0.317,0.317707,,
0.318,0.317707,,
0.318,0.317707,,
0.318,0.323201,,
0.319,0.332357,,
0.319,0.336019,,
0.320,0.336019,,
0.320,0.336019,,
0.320,0.336019,,
0.321,0.334188,,
0.321,0.330526,,
0.322,0.326863,,
0.322,0.325032,,
0.322,0.325032,,
0.323,0.323201,,
0.323,0.32137,,
0.324,0.319539,,
0.324,0.32137,,
0.324,0.323201,,
0.325,0.323201,,
0.325,0.323201,,
0.326,0.323201,,
0.326,0.319539,,
0.326,0.317707,,
0.327,0.319539,,
0.327,0.325032,,
0.328,0.326863,,
0.328,0.326863,,
0.328,0.325032,,
0.329,0.323201,,
0.329,0.323201,,
0.330,0.323201,,
0.330,0.32137,,
0.330,0.317707,,
0.331,0.312214,,
0.331,0.312214,,
0.332,0.319539,,
0.332,0.325032,,
0.332,0.323201,,
0.333,0.317707,,
0.333,0.315876,,
0.334,0.317707,,
0.334,0.315876,,
0.334,0.314045,,
0.335,0.314045,,
0.335,0.315876,,
0.336,0.319539,,
0.336,0.323201,,
0.336,0.323201,,
0.337,0.32137,,
0.337,0.323201,,
0.338,0.323201,,
0.338,0.319539,,
0.338,0.315876,,
0.339,0.314045,,
0.339,0.317707,,
0.340,0.32137,,
0.340,0.325032,,
0.340,0.323201,,
0.341,0.319539,,
0.341,0.315876,,
0.342,0.312214,,
0.342,0.312214,,
0.342,0.312214,,
0.343,0.312214,,
0.343,0.308552,,
0.344,0.30672,,
0.344,0.30672,,
0.344,0.304889,,
0.345,0.304889,,
0.345,0.310383,,
0.346,0.315876,,
0.346,0.315876,,
0.346,0.314045,,
0.347,0.312214,,
0.347,0.314045,,
0.348,0.315876,,
0.348,0.317707,,
0.348,0.319539,,
0.349,0.319539,,
0.349,0.319539,,
0.350,0.319539,,
0.350,0.319539,,
0.350,0.317707,,
0.351,0.317707,,
0.351,0.319539,,
0.352,0.317707,,
0.352,0.315876,,
0.352,0.317707,,
0.353,0.317707,,
0.353,0.319539,,
0.354,0.32137,,
0.354,0.323201,,
0.354,0.323201,,
0.355,0.32137,,
0.355,0.32137,,
0.356,0.32137,,
0.356,0.319539,,
0.356,0.315876,,
0.357,0.315876,,
0.357,0.317707,,
0.358,0.32137,,
0.358,0.323201,,
0.358,0.325032,,
0.359,0.326863,,
0.359,0.328694,,
0.360,0.332357,,
0.360,0.336019,,
0.360,0.33785,,
0.361,0.343344,,
0.361,0.347006,,
0.362,0.345175,,
0.362,0.341513,,
0.362,0.33785,,
0.363,0.332357,,
0.363,0.328694,,
0.364,0.326863,,
0.364,0.32137,,
0.364,0.315876,,
0.365,0.314045,,
0.365,0.317707,,
0.366,0.32137,,
0.366,0.32137,,
0.366,0.32137,,
0.367,0.32137,,
0.367,0.323201,,
0.368,0.323201,,
0.368,0.32137,,
0.368,0.315876,,
0.369,0.312214,,
0.369,0.312214,,
0.370,0.315876,,
0.370,0.317707,,
0.370,0.317707,,
0.371,0.315876,,
0.371,0.315876,,
0.372,0.314045,,
0.372,0.310383,,
0.372,0.30672,,
0.373,0.30672,,
0.373,0.308552,,
0.374,0.308552,,
0.374,0.30672,,
0.374,0.30672,,
0.375,0.30672,,
0.375,0.310383,,
0.376,0.312214,,
0.376,0.315876,,
0.376,0.319539,,
0.377,0.323201,,
0.377,0.326863,,
0.378,0.325032,,
0.378,0.32137,,
0.378,0.32137,,
0.379,0.323201,,
0.379,0.323201,,
0.380,0.32137,,
0.380,0.319539,,
0.380,0.317707,,
0.381,0.315876,,
0.381,0.317707,,
0.382,0.319539,,
0.382,0.317707,,
0.382,0.315876,,
0.383,0.319539,,
0.383,0.323201,,
0.384,0.323201,,
0.384,0.317707,,
0.384,0.314045,,
0.385,0.315876,,
0.385,0.32137,,
0.386,0.325032,,
0.386,0.326863,,
0.386,0.325032,,
0.387,0.323201,,
0.387,0.323201,,
0.388,0.32137,,
0.388,0.319539,,
0.388,0.317707,,
0.389,0.315876,,
0.389,0.317707,,
0.390,0.317707,,
0.390,0.317707,,
0.390,0.319539,,
0.391,0.323201,,
0.391,0.326863,,
0.392,0.326863,,
0.392,0.325032,,
0.392,0.326863,,
0.393,0.332357,,
0.393,0.336019,,
0.394,0.33785,,
0.394,0.334188,,
0.394,0.330526,,
0.395,0.326863,,
0.395,0.325032,,
0.396,0.325032,,
0.396,0.328694,,
0.396,0.334188,,
0.397,0.33785,,
0.397,0.341513,,
0.398,0.339681,,
0.398,0.328694,,
0.398,0.319539,,
0.399,0.312214,,
0.399,0.310383,,
0.400,0.30672,,
0.400,0.303058,,
0.400,0.301227,,
0.401,0.301227,,
0.401,0.301227,,
0.402,0.299396,,
0.402,0.297565,,
0.402,0.299396,,
0.403,0.301227,,
0.403,0.303058,,
0.404,0.30672,,
0.404,0.304889,,
0.404,0.303058,,
0.405,0.30672,,
0.405,0.312214,,
0.406,0.317707,,
0.406,0.32137,,
0.406,0.325032,,
0.407,0.326863,,
0.407,0.326863,,
0.408,0.328694,,
0.408,0.332357,,
0.408,0.330526,,
0.409,0.325032,,
0.409,0.323201,,
0.410,0.323201,,
0.410,0.326863,,
0.410,0.328694,,
0.411,0.328694,,
0.411,0.326863,,
0.412,0.326863,,
0.412,0.328694,,
0.412,0.330526,,
0.413,0.332357,,
0.413,0.328694,,
0.414,0.325032,,
0.414,0.325032,,
0.414,0.326863,,
0.415,0.326863,,
0.415,0.323201,,
0.416,0.319539,,
0.416,0.315876,,
0.416,0.314045,,
0.417,0.314045,,
0.417,0.312214,,
0.418,0.315876,,
0.418,0.319539,,
0.418,0.32137,,
0.419,0.319539,,
0.419,0.319539,,
0.420,0.314045,,
0.420,0.30672,,
0.420,0.303058,,
0.421,0.301227,,
0.421,0.304889,,
0.422,0.312214,,
0.422,0.315876,,
0.422,0.315876,,
0.423,0.315876,,
0.423,0.32137,,
0.424,0.326863,,
0.424,0.328694,,
0.424,0.332357,,
0.425,0.33785,,
0.425,0.341513,,
0.426,0.343344,,
0.426,0.341513,,
0.426,0.339681,,
0.427,0.339681,,
0.427,0.343344,,
0.428,0.345175,,
0.428,0.345175,,
0.428,0.343344,,
0.429,0.33785,,
0.429,0.336019,,
0.430,0.336019,,
0.430,0.334188,,
0.430,0.328694,,
0.431,0.325032,,
0.431,0.323201,,
0.432,0.317707,,
0.432,0.308552,,
0.432,0.299396,,
0.433,0.293902,,
0.433,0.292071,,
0.434,0.29024,,
0.434,0.282915,,
0.434,0.277422,,
0.435,0.277422,,
0.435,0.275591,,
0.436,0.273759,,
0.436,0.275591,,
0.436,0.277422,,
0.437,0.281084,,
0.437,0.286578,,
0.438,0.292071,,
0.438,0.299396,,
0.438,0.30672,,
0.439,0.315876,,
0.439,0.325032,,
0.440,0.336019,,
0.440,0.347006,,
0.440,0.357993,,
0.441,0.36898,,
0.441,0.376305,,
0.442,0.379967,,
0.442,0.379967,,
0.442,0.379967,,
0.443,0.383629,,
0.443,0.389123,,
0.444,0.392785,,
0.444,0.387292,,
0.444,0.378136,,
0.445,0.372642,,
0.445,0.367149,,
0.446,0.357993,,
0.446,0.348837,,
0.446,0.341513,,
0.447,0.334188,,
0.447,0.326863,,
0.448,0.32137,,
0.448,0.319539,,
0.448,0.312214,,
0.449,0.299396,,
0.449,0.286578,,
0.450,0.277422,,
0.450,0.271928,,
0.450,0.264604,,
0.451,0.260941,,
0.451,0.257279,,
0.452,0.255448,,
0.452,0.255448,,
0.452,0.257279,,
0.453,0.257279,,
0.453,0.251785,,
0.454,0.248123,,
0.454,0.251785,,
0.454,0.260941,,
0.455,0.266435,,
0.455,0.273759,,
0.456,0.284746,,
0.456,0.295733,,
0.456,0.303058,,
0.457,0.310383,,
0.457,0.32137,,
0.458,0.334188,,
0.458,0.345175,,
0.458,0.3525,,
0.459,0.357993,,
0.459,0.365318,,
0.460,0.372642,,
0.460,0.378136,,
0.460,0.378136,,
0.461,0.374474,,
0.461,0.376305,,
0.462,0.378136,,
0.462,0.379967,,
0.462,0.381798,,
0.463,0.379967,,
0.463,0.376305,,
0.464,0.370811,,
0.464,0.367149,,
0.464,0.363487,,
0.465,0.357993,,
0.465,0.3525,,
0.466,0.345175,,
0.466,0.339681,,
0.466,0.332357,,
0.467,0.325032,,
0.467,0.319539,,
0.468,0.315876,,
0.468,0.314045,,
0.468,0.310383,,
0.469,0.304889,,
0.469,0.295733,,
0.470,0.286578,,
0.470,0.282915,,
0.470,0.277422,,
0.471,0.273759,,
0.471,0.270097,,
0.472,0.270097,,
0.472,0.273759,,
0.472,0.275591,,
0.473,0.277422,,
0.473,0.279253,,
0.474,0.282915,,
0.474,0.288409,,
0.474,0.297565,,
0.475,0.30672,,
0.475,0.314045,,
0.476,0.317707,,
0.476,0.319539,,
0.476,0.323201,,
0.477,0.328694,,
0.477,0.332357,,
0.478,0.332357,,
0.478,0.334188,,
0.478,0.339681,,
0.479,0.343344,,
0.479,0.345175,,
0.480,0.347006,,
0.480,0.343344,,
0.480,0.339681,,
0.481,0.336019,,
0.481,0.334188,,
0.482,0.330526,,
0.482,0.326863,,
0.482,0.323201,,
0.483,0.319539,,
0.483,0.315876,,
0.484,0.312214,,
0.484,0.308552,,
0.484,0.310383,,
0.485,0.310383,,
0.485,0.308552,,
0.486,0.308552,,
0.486,0.308552,,
0.486,0.30672,,
0.487,0.304889,,
0.487,0.304889,,
0.488,0.308552,,
0.488,0.312214,,
0.488,0.312214,,
0.489,0.310383,,
0.489,0.312214,,
0.490,0.312214,,
0.490,0.312214,,
0.490,0.312214,,
0.491,0.315876,,
0.491,0.319539,,
0.492,0.323201,,
0.492,0.326863,,
0.492,0.328694,,
0.493,0.325032,,
0.493,0.323201,,
0.494,0.325032,,
0.494,0.328694,,
0.494,0.332357,,
0.495,0.334188,,
0.495,0.336019,,
0.496,0.33785,,
0.496,0.341513,,
0.496,0.343344,,
0.497,0.343344,,
0.497,0.343344,,
0.498,0.343344,,
0.498,0.343344,,
0.498,0.343344,,
0.499,0.341513,,
0.499,0.33785,,
0.500,0.332357,,
0.500,0.330526,,
0.500,0.328694,,
0.501,0.328694,,
0.501,0.323201,,
0.502,0.319539,,
0.502,0.319539,,
0.502,0.32137,,
0.503,0.319539,,
0.503,0.315876,,
0.504,0.312214,,
0.504,0.310383,,
0.504,0.310383,,
0.505,0.314045,,
0.505,0.315876,,
0.506,0.319539,,
0.506,0.317707,,
