#dtstart,2019-07-24 15:12:34.543
Time,VOLT,Event
0.076,0.317707,,
0.077,0.317707,,
0.077,0.315876,,
0.078,0.315876,,
0.078,0.314045,,
0.078,0.314045,,
0.079,0.314045,,
0.079,0.315876,,
0.080,0.312214,,
0.080,0.308552,,
0.080,0.308552,,
0.081,0.312214,,
0.081,0.317707,,
0.082,0.32137,,
0.082,0.319539,,
0.082,0.315876,,
0.083,0.315876,,
0.083,0.315876,,
0.084,0.315876,,
0.084,0.315876,,
0.084,0.317707,,
0.085,0.323201,,
0.085,0.326863,,
0.086,0.325032,,
0.086,0.317707,,
0.086,0.312214,,
0.087,0.308552,,
0.087,0.308552,,
0.088,0.308552,,
0.088,0.308552,,
0.088,0.312214,,
0.089,0.314045,,
0.089,0.315876,,
0.090,0.317707,,
0.090,0.315876,,
0.090,0.314045,,
0.091,0.312214,,
0.091,0.314045,,
0.092,0.314045,,
0.092,0.315876,,
0.092,0.315876,,
0.093,0.312214,,
0.093,0.308552,,
0.094,0.312214,,
0.094,0.315876,,
0.094,0.314045,,
0.095,0.314045,,
0.095,0.315876,,
0.096,0.317707,,
0.096,0.319539,,
0.096,0.323201,,
0.097,0.326863,,
0.097,0.328694,,
0.098,0.330526,,
0.098,0.332357,,
0.098,0.334188,,
0.099,0.336019,,
0.099,0.334188,,
0.100,0.334188,,
0.100,0.334188,,
0.100,0.334188,,
0.101,0.330526,,
0.101,0.325032,,
0.102,0.32137,,
0.102,0.32137,,
0.102,0.32137,,
0.103,0.323201,,
0.103,0.325032,,
0.104,0.330526,,
0.104,0.330526,,
0.104,0.325032,,
0.105,0.319539,,
0.105,0.32137,,
0.106,0.323201,,
0.106,0.32137,,
0.106,0.317707,,
0.107,0.314045,,
0.107,0.314045,,
0.108,0.314045,,
0.108,0.312214,,
0.108,0.30672,,
0.109,0.303058,,
0.109,0.301227,,
0.110,0.295733,,
0.110,0.293902,,
0.110,0.295733,,
0.111,0.303058,,
0.111,0.30672,,
0.112,0.30672,,
0.112,0.30672,,
0.112,0.310383,,
0.113,0.312214,,
0.113,0.317707,,
0.114,0.323201,,
0.114,0.326863,,
0.114,0.326863,,
0.115,0.325032,,
0.115,0.325032,,
0.116,0.326863,,
0.116,0.326863,,
0.116,0.323201,,
0.117,0.32137,,
0.117,0.319539,,
0.118,0.319539,,
0.118,0.317707,,
0.118,0.317707,,
0.119,0.315876,,
0.119,0.315876,,
0.120,0.315876,,
0.120,0.315876,,
0.120,0.314045,,
0.121,0.308552,,
0.121,0.303058,,
0.122,0.301227,,
0.122,0.303058,,
0.122,0.30672,,
0.123,0.30672,,
0.123,0.308552,,
0.124,0.314045,,
0.124,0.317707,,
0.124,0.319539,,
0.125,0.32137,,
0.125,0.323201,,
0.126,0.323201,,
0.126,0.323201,,
0.126,0.32137,,
0.127,0.319539,,
0.127,0.319539,,
0.128,0.319539,,
0.128,0.319539,,
0.128,0.319539,,
0.129,0.325032,,
0.129,0.334188,,
0.130,0.339681,,
0.130,0.339681,,
0.130,0.332357,,
0.131,0.326863,,
0.131,0.330526,,
0.132,0.336019,,
0.132,0.33785,,
0.132,0.33785,,
0.133,0.336019,,
0.133,0.334188,,
0.134,0.330526,,
0.134,0.328694,,
0.134,0.325032,,
0.135,0.32137,,
0.135,0.323201,,
0.136,0.326863,,
0.136,0.323201,,
0.136,0.315876,,
0.137,0.310383,,
0.137,0.310383,,
0.138,0.312214,,
0.138,,,
0.138,0.314045,,
0.139,0.315876,,
0.139,0.315876,,
0.140,0.314045,,
0.140,0.312214,,
0.140,0.312214,,
0.141,0.315876,,
0.141,0.315876,,
0.142,0.314045,,
0.142,0.314045,,
0.142,0.315876,,
0.143,0.314045,,
0.143,0.312214,,
0.144,0.310383,,
0.144,0.310383,,
0.144,0.308552,,
0.145,0.308552,,
0.145,0.314045,,
0.146,0.317707,,
0.146,0.319539,,
0.146,0.319539,,
0.147,0.323201,,
0.147,0.323201,,
0.148,0.32137,,
0.148,0.323201,,
0.148,0.326863,,
0.149,0.328694,,
0.149,0.328694,,
0.150,0.325032,,
0.150,0.325032,,
0.150,0.323201,,
0.151,0.315876,,
0.151,0.312214,,
0.152,0.310383,,
0.152,0.310383,,
0.152,0.310383,,
0.153,0.312214,,
0.153,0.308552,,
0.154,0.304889,,
0.154,0.30672,,
0.154,0.310383,,
0.155,0.312214,,
0.155,0.310383,,
0.156,0.308552,,
0.156,0.312214,,
0.156,0.315876,,
0.157,0.317707,,
0.157,0.314045,,
0.158,0.310383,,
0.158,0.310383,,
0.158,0.310383,,
0.159,0.312214,,
0.159,0.314045,,
0.160,0.314045,,
0.160,0.314045,,
0.160,0.317707,,
0.161,0.319539,,
0.161,0.32137,,
0.162,0.323201,,
0.162,0.325032,,
0.162,0.325032,,
0.163,0.328694,,
0.163,0.328694,,
0.164,0.326863,,
0.164,0.328694,,
0.164,0.334188,,
0.165,0.341513,,
0.165,0.341513,,
0.166,0.334188,,
0.166,0.326863,,
0.166,0.323201,,
0.167,0.319539,,
0.167,0.314045,,
0.168,0.30672,,
0.168,0.304889,,
0.168,0.304889,,
0.169,0.304889,,
0.169,0.310383,,
0.170,0.319539,,
0.170,0.325032,,
0.170,0.326863,,
0.171,0.328694,,
0.171,0.332357,,
0.172,0.336019,,
0.172,0.339681,,
0.172,0.341513,,
0.173,0.339681,,
0.173,0.33785,,
0.174,0.332357,,
0.174,0.330526,,
0.174,0.332357,,
0.175,0.336019,,
0.175,0.336019,,
0.176,0.334188,,
0.176,0.330526,,
0.176,0.328694,,
0.177,0.323201,,
0.177,0.315876,,
0.178,0.310383,,
0.178,0.30672,,
0.178,0.30672,,
0.179,0.303058,,
0.179,0.29024,,
0.180,0.277422,,
0.180,0.273759,,
0.180,0.273759,,
0.181,0.279253,,
0.181,0.282915,,
0.182,0.284746,,
0.182,0.288409,,
0.182,0.29024,,
0.183,0.292071,,
0.183,0.295733,,
0.184,0.30672,,
0.184,0.317707,,
0.184,0.326863,,
0.185,0.332357,,
0.185,0.339681,,
0.186,0.348837,,
0.186,0.354331,,
0.186,0.350668,,
0.187,0.339681,,
0.187,0.326863,,
0.188,0.330526,,
0.188,0.357993,,
0.188,0.385461,,
0.189,0.390954,,
0.189,0.370811,,
0.190,0.345175,,
0.190,0.325032,,
0.190,0.317707,,
0.191,0.315876,,
0.191,0.312214,,
0.192,0.303058,,
0.192,0.293902,,
0.192,0.286578,,
0.193,0.277422,,
0.193,0.270097,,
0.194,0.266435,,
0.194,0.266435,,
0.194,0.264604,,
0.195,0.264604,,
0.195,0.266435,,
0.196,0.270097,,
0.196,0.275591,,
0.196,0.282915,,
0.197,0.292071,,
0.197,0.301227,,
0.198,0.310383,,
0.198,0.319539,,
0.198,0.334188,,
0.199,0.347006,,
0.199,0.350668,,
0.200,0.348837,,
0.200,0.350668,,
0.200,0.361655,,
0.201,0.381798,,
0.201,0.394616,,
0.202,0.389123,,
0.202,0.376305,,
0.202,0.367149,,
0.203,0.365318,,
0.203,0.361655,,
0.204,0.356162,,
0.204,0.347006,,
0.204,0.339681,,
0.205,0.336019,,
0.205,0.330526,,
0.206,0.319539,,
0.206,0.308552,,
0.206,0.303058,,
0.207,0.301227,,
0.207,0.301227,,
0.208,0.297565,,
0.208,0.293902,,
0.208,0.29024,,
0.209,0.29024,,
0.209,0.293902,,
0.210,0.297565,,
0.210,0.297565,,
0.210,0.293902,,
0.211,0.293902,,
0.211,0.30672,,
0.212,0.32137,,
0.212,0.326863,,
0.212,0.323201,,
0.213,0.317707,,
0.213,0.319539,,
0.214,0.328694,,
0.214,0.336019,,
0.214,0.33785,,
0.215,0.334188,,
0.215,0.330526,,
0.216,0.326863,,
0.216,0.326863,,
0.216,0.326863,,
0.217,0.326863,,
0.217,0.323201,,
0.218,0.317707,,
0.218,0.312214,,
0.218,0.310383,,
0.219,0.30672,,
0.219,0.304889,,
0.220,0.303058,,
0.220,0.299396,,
0.220,0.297565,,
0.221,0.297565,,
0.221,0.301227,,
0.222,0.303058,,
0.222,0.30672,,
0.222,0.30672,,
0.223,0.303058,,
0.223,0.303058,,
0.224,0.308552,,
0.224,0.319539,,
0.224,0.323201,,
0.225,0.32137,,
0.225,0.315876,,
0.226,0.314045,,
0.226,0.317707,,
0.226,0.319539,,
0.227,0.317707,,
0.227,0.312214,,
0.228,0.310383,,
0.228,0.315876,,
0.228,0.319539,,
0.229,0.317707,,
0.229,0.315876,,
0.230,0.319539,,
0.230,0.325032,,
0.230,0.328694,,
0.231,0.328694,,
0.231,0.325032,,
0.232,0.326863,,
0.232,0.330526,,
0.232,0.332357,,
0.233,0.334188,,
0.233,0.334188,,
0.234,0.330526,,
0.234,0.325032,,
0.234,0.323201,,
0.235,0.323201,,
0.235,0.32137,,
0.236,0.317707,,
0.236,0.315876,,
0.236,0.317707,,
0.237,0.315876,,
0.237,0.310383,,
0.238,0.303058,,
0.238,0.299396,,
0.238,0.292071,,
0.239,0.288409,,
0.239,0.288409,,
0.240,0.292071,,
0.240,0.299396,,
0.240,0.303058,,
0.241,0.304889,,
0.241,0.304889,,
0.242,0.30672,,
0.242,0.315876,,
0.242,0.319539,,
0.243,0.32137,,
0.243,0.323201,,
0.244,0.330526,,
0.244,0.336019,,
0.244,0.341513,,
0.245,0.347006,,
0.245,0.350668,,
0.246,0.354331,,
0.246,0.356162,,
0.246,0.359824,,
0.247,0.361655,,
0.247,0.361655,,
0.248,0.357993,,
0.248,0.354331,,
0.248,0.347006,,
0.249,0.33785,,
0.249,0.332357,,
0.250,0.325032,,
0.250,0.319539,,
0.250,0.312214,,
0.251,0.310383,,
0.251,0.308552,,
0.252,0.301227,,
0.252,0.292071,,
0.252,0.282915,,
0.253,0.277422,,
0.253,0.275591,,
0.254,0.277422,,
0.254,0.282915,,
0.254,0.286578,,
0.255,0.286578,,
0.255,0.29024,,
0.256,0.295733,,
0.256,0.301227,,
0.256,0.303058,,
0.257,0.308552,,
0.257,0.314045,,
0.258,0.32137,,
0.258,0.328694,,
0.258,0.332357,,
0.259,0.332357,,
0.259,0.328694,,
0.260,0.326863,,
0.260,0.326863,,
0.260,0.326863,,
0.261,0.323201,,
0.261,0.317707,,
0.262,0.314045,,
0.262,0.312214,,
0.262,0.312214,,
0.263,0.312214,,
0.263,0.314045,,
0.264,0.315876,,
0.264,0.315876,,
0.264,0.314045,,
0.265,0.315876,,
0.265,0.323201,,
0.266,0.330526,,
0.266,0.334188,,
0.266,0.341513,,
0.267,0.348837,,
0.267,0.348837,,
0.268,0.347006,,
0.268,0.350668,,
0.268,0.359824,,
0.269,0.367149,,
0.269,0.367149,,
0.270,0.367149,,
0.270,0.365318,,
0.270,0.361655,,
0.271,0.354331,,
0.271,0.348837,,
0.272,0.339681,,
0.272,0.334188,,
0.272,0.334188,,
0.273,0.336019,,
0.273,0.336019,,
0.274,0.330526,,
0.274,0.32137,,
0.274,0.312214,,
0.275,0.303058,,
0.275,0.295733,,
0.276,0.286578,,
0.276,0.277422,,
0.276,0.268266,,
0.277,0.257279,,
0.277,0.24263,,
0.278,0.229811,,
0.278,0.222487,,
0.278,0.218824,,
0.279,0.215162,,
0.279,0.2115,,
0.280,0.2115,,
0.280,0.213331,,
0.280,0.216993,,
0.281,0.226149,,
0.281,0.237136,,
0.282,0.248123,,
0.282,0.262772,,
0.282,0.275591,,
0.283,0.29024,,
0.283,0.312214,,
0.284,0.336019,,
0.284,0.357993,,
0.284,0.372642,,
0.285,0.381798,,
0.285,0.387292,,
0.286,0.398279,,
0.286,0.409266,,
0.286,0.422084,,
0.287,0.429409,,
0.287,0.429409,,
0.288,0.423915,,
0.288,0.414759,,
0.288,0.403772,,
0.289,0.394616,,
0.289,0.390954,,
0.290,0.387292,,
0.290,0.383629,,
0.290,0.372642,,
0.291,0.357993,,
0.291,0.345175,,
0.292,0.334188,,
0.292,0.325032,,
0.292,0.319539,,
0.293,0.312214,,
0.293,0.301227,,
0.294,0.286578,,
0.294,0.273759,,
0.294,0.266435,,
0.295,0.262772,,
0.295,0.25911,,
0.296,0.253617,,
0.296,0.246292,,
0.296,0.24263,,
0.297,0.248123,,
0.297,0.262772,,
0.298,0.282915,,
0.298,0.297565,,
0.298,0.308552,,
0.299,0.315876,,
0.299,0.32137,,
0.300,0.328694,,
0.300,0.33785,,
0.300,0.343344,,
0.301,0.339681,,
0.301,0.328694,,
0.302,0.314045,,
0.302,0.303058,,
0.302,0.303058,,
0.303,0.310383,,
0.303,0.32137,,
0.304,0.328694,,
0.304,0.334188,,
0.304,0.33785,,
0.305,0.334188,,
0.305,0.325032,,
0.306,0.315876,,
0.306,0.310383,,
0.306,0.310383,,
0.307,0.310383,,
0.307,0.310383,,
0.308,0.310383,,
0.308,0.312214,,
0.308,0.317707,,
0.309,0.319539,,
0.309,0.315876,,
0.310,0.30672,,
0.310,0.304889,,
0.310,0.308552,,
0.311,0.314045,,
0.311,0.319539,,
0.312,0.326863,,
0.312,0.336019,,
0.312,0.348837,,
0.313,0.356162,,
0.313,0.357993,,
0.314,0.361655,,
0.314,0.367149,,
0.314,0.374474,,
0.315,0.378136,,
0.315,0.376305,,
0.316,0.372642,,
0.316,0.365318,,
0.316,0.359824,,
0.317,0.357993,,
0.317,0.357993,,
0.318,0.3525,,
0.318,0.33785,,
0.318,0.315876,,
0.319,0.295733,,
0.319,0.281084,,
0.320,0.273759,,
0.320,0.271928,,
0.320,0.268266,,
0.321,0.262772,,
0.321,0.260941,,
0.322,0.262772,,
0.322,0.264604,,
0.322,0.264604,,
0.323,0.25911,,
0.323,0.257279,,
0.324,0.255448,,
0.324,0.251785,,
0.324,0.251785,,
0.325,0.255448,,
0.325,0.260941,,
0.326,0.268266,,
0.326,0.277422,,
0.326,0.288409,,
0.327,0.297565,,
0.327,0.30672,,
0.328,0.317707,,
0.328,0.328694,,
0.328,0.33785,,
0.329,0.345175,,
0.329,0.347006,,
0.330,0.347006,,
0.330,0.341513,,
0.330,0.334188,,
0.331,0.328694,,
0.331,0.328694,,
0.332,0.334188,,
0.332,0.339681,,
0.332,0.347006,,
0.333,0.3525,,
0.333,0.359824,,
0.334,0.361655,,
0.334,0.357993,,
0.334,0.357993,,
0.335,0.36898,,
0.335,0.381798,,
0.336,0.389123,,
0.336,0.389123,,
0.336,0.378136,,
0.337,0.361655,,
0.337,0.345175,,
0.338,0.328694,,
0.338,0.315876,,
0.338,0.303058,,
0.339,0.288409,,
0.339,0.270097,,
0.340,0.244461,,
0.340,0.220656,,
0.340,0.207837,,
0.341,0.2115,,
0.341,0.218824,,
0.342,0.229811,,
0.342,0.24263,,
0.342,0.255448,,
0.343,0.266435,,
0.343,0.277422,,
0.344,0.29024,,
0.344,0.30672,,
0.344,0.32137,,
0.345,0.336019,,
0.345,0.350668,,
0.346,0.361655,,
0.346,0.367149,,
0.346,0.36898,,
0.347,0.367149,,
0.347,0.367149,,
0.348,0.370811,,
0.348,0.381798,,
0.348,0.396448,,
0.349,0.411097,,
0.349,0.420253,,
0.350,0.420253,,
0.350,0.405603,,
0.350,0.381798,,
0.351,0.357993,,
0.351,0.343344,,
0.352,0.33785,,
0.352,0.336019,,
0.352,0.332357,,
0.353,0.326863,,
0.353,0.315876,,
0.354,0.303058,,
0.354,0.286578,,
0.354,0.281084,,
0.355,0.282915,,
0.355,0.284746,,
0.356,0.275591,,
0.356,0.257279,,
0.356,0.238967,,
0.357,0.226149,,
0.357,0.220656,,
0.358,0.220656,,
0.358,0.222487,,
0.358,0.22798,,
0.359,0.231643,,
0.359,0.237136,,
0.360,0.240798,,
0.360,0.251785,,
0.360,0.268266,,
0.361,0.288409,,
0.361,0.315876,,
0.362,0.345175,,
0.362,0.370811,,
0.362,0.394616,,
0.363,0.411097,,
0.363,0.423915,,
0.364,0.433071,,
0.364,0.434902,,
0.364,0.429409,,
0.365,0.414759,,
0.365,0.396448,,
0.366,0.379967,,
0.366,0.363487,,
0.366,0.347006,,
0.367,0.336019,,
0.367,0.326863,,
0.368,0.32137,,
0.368,0.315876,,
0.368,0.312214,,
0.369,0.315876,,
0.369,0.326863,,
0.370,0.345175,,
0.370,0.361655,,
0.370,0.378136,,
0.371,0.396448,,
0.371,0.403772,,
0.372,0.396448,,
0.372,0.378136,,
0.372,0.354331,,
0.373,0.330526,,
0.373,0.30672,,
0.374,0.279253,,
0.374,0.253617,,
0.374,0.237136,,
0.375,0.22798,,
0.375,0.215162,,
0.376,0.200513,,
0.376,0.191357,,
0.376,0.189526,,
0.377,0.195019,,
0.377,0.207837,,
0.378,0.224318,,
0.378,0.235305,,
0.378,0.237136,,
0.379,0.237136,,
0.379,0.240798,,
0.380,0.251785,,
0.380,0.273759,,
0.380,0.299396,,
0.381,0.328694,,
0.381,0.3525,,
0.382,0.36898,,
0.382,0.378136,,
0.382,0.385461,,
0.383,0.392785,,
0.383,0.403772,,
0.384,0.41659,,
0.384,0.420253,,
0.384,0.414759,,
0.385,0.409266,,
0.385,0.409266,,
0.386,0.411097,,
0.386,0.411097,,
0.386,0.411097,,
0.387,0.401941,,
0.387,0.385461,,
0.388,0.363487,,
0.388,0.345175,,
0.388,0.326863,,
0.389,0.310383,,
0.389,0.295733,,
0.390,0.286578,,
0.390,0.281084,,
0.390,0.279253,,
0.391,0.281084,,
0.391,0.279253,,
0.392,0.268266,,
0.392,0.249954,,
0.392,0.237136,,
0.393,0.231643,,
0.393,0.231643,,
0.394,0.237136,,
0.394,0.24263,,
0.394,0.248123,,
0.395,0.255448,,
0.395,0.266435,,
0.396,0.282915,,
0.396,0.301227,,
0.396,0.319539,,
0.397,0.336019,,
0.397,0.348837,,
0.398,0.361655,,
0.398,0.370811,,
0.398,0.374474,,
0.399,0.36898,,
0.399,0.365318,,
0.400,0.361655,,
0.400,0.354331,,
0.400,0.345175,,
0.401,0.339681,,
0.401,0.332357,,
0.402,0.32137,,
0.402,0.30672,,
0.402,0.297565,,
0.403,0.303058,,
0.403,0.317707,,
0.404,0.334188,,
0.404,0.350668,,
0.404,0.365318,,
0.405,0.378136,,
0.405,0.385461,,
0.406,0.389123,,
0.406,0.385461,,
0.406,0.376305,,
0.407,0.367149,,
0.407,0.359824,,
0.408,0.3525,,
0.408,0.341513,,
0.408,0.326863,,
0.409,0.310383,,
0.409,0.292071,,
0.410,0.277422,,
0.410,0.262772,,
0.410,0.251785,,
0.411,0.249954,,
0.411,0.264604,,
0.412,0.284746,,
0.412,0.303058,,
0.412,0.312214,,
0.413,0.304889,,
0.413,0.286578,,
0.414,0.264604,,
0.414,0.249954,,
0.414,0.238967,,
0.415,0.229811,,
0.415,0.218824,,
0.416,0.215162,,
0.416,0.216993,,
0.416,0.222487,,
0.417,0.229811,,
0.417,0.244461,,
0.418,0.262772,,
0.418,0.286578,,
0.418,0.30672,,
0.419,0.32137,,
0.419,0.330526,,
0.420,0.33785,,
0.420,0.348837,,
0.420,0.36898,,
0.421,0.389123,,
0.421,0.401941,,
0.422,0.403772,,
0.422,0.40011,,
0.422,0.40011,,
0.423,0.401941,,
0.423,0.401941,,
0.424,0.401941,,
0.424,0.405603,,
0.424,0.411097,,
0.425,0.420253,,
0.425,0.423915,,
0.426,0.423915,,
0.426,0.423915,,
0.426,0.427577,,
0.427,0.43124,,
0.427,0.425746,,
0.428,0.409266,,
0.428,0.385461,,
0.428,0.359824,,
0.429,0.334188,,
0.429,0.310383,,
0.430,0.282915,,
0.430,0.255448,,
0.430,0.224318,,
0.431,0.193188,,
0.431,0.173045,,
0.432,0.165721,,
0.432,0.163889,,
0.432,0.158396,,
0.433,0.147409,,
0.433,0.136422,,
0.434,0.127266,,
0.434,0.127266,,
0.434,0.136422,,
0.435,0.14924,,
0.435,0.167552,,
0.436,0.191357,,
0.436,0.220656,,
0.436,0.255448,,
0.437,0.295733,,
0.437,0.33785,,
0.438,0.378136,,
0.438,0.412928,,
0.438,0.436733,,
0.439,0.449551,,
0.439,0.458707,,
0.440,0.469694,,
0.440,0.475188,,
0.440,0.473357,,
0.441,0.464201,,
0.441,0.449551,,
0.442,0.434902,,
0.442,0.41659,,
0.442,0.401941,,
0.443,0.390954,,
0.443,0.378136,,
0.444,0.361655,,
0.444,0.347006,,
0.444,0.336019,,
0.445,0.330526,,
0.445,0.328694,,
0.446,0.328694,,
0.446,0.323201,,
0.446,0.314045,,
0.447,0.304889,,
0.447,0.299396,,
0.448,0.297565,,
0.448,0.299396,,
0.448,0.30672,,
0.449,0.314045,,
0.449,0.315876,,
0.450,0.308552,,
0.450,0.30672,,
0.450,0.308552,,
0.451,0.310383,,
0.451,0.308552,,
0.452,0.303058,,
0.452,0.295733,,
0.452,0.284746,,
0.453,0.275591,,
0.453,0.271928,,
0.454,0.268266,,
0.454,0.268266,,
0.454,0.270097,,
0.455,0.271928,,
0.455,0.281084,,
0.456,0.29024,,
0.456,0.297565,,
0.456,0.301227,,
0.457,0.303058,,
0.457,0.30672,,
0.458,0.312214,,
0.458,0.319539,,
0.458,0.332357,,
0.459,0.3525,,
0.459,0.370811,,
0.460,0.381798,,
0.460,0.385461,,
0.460,0.381798,,
0.461,0.374474,,
0.461,0.361655,,
0.462,0.3525,,
0.462,0.348837,,
0.462,0.339681,,
0.463,0.325032,,
0.463,0.312214,,
0.464,0.301227,,
0.464,0.29024,,
0.464,0.281084,,
0.465,0.277422,,
0.465,0.275591,,
0.466,0.273759,,
0.466,0.273759,,
0.466,0.275591,,
0.467,0.281084,,
0.467,0.286578,,
0.468,0.293902,,
0.468,0.301227,,
0.468,0.308552,,
0.469,0.312214,,
0.469,0.315876,,
0.470,0.319539,,
0.470,0.323201,,
0.470,0.328694,,
0.471,0.336019,,
0.471,0.339681,,
0.472,0.345175,,
0.472,0.348837,,
0.472,0.3525,,
0.473,0.356162,,
0.473,0.357993,,
0.474,0.356162,,
0.474,0.348837,,
0.474,0.341513,,
0.475,0.336019,,
0.475,0.332357,,
0.476,0.328694,,
0.476,0.32137,,
0.476,0.308552,,
0.477,0.295733,,
0.477,0.288409,,
0.478,0.284746,,
0.478,0.284746,,
0.478,0.288409,,
0.479,0.293902,,
0.479,0.299396,,
0.480,0.299396,,
0.480,0.299396,,
0.480,0.304889,,
0.481,0.315876,,
0.481,0.330526,,
0.482,0.345175,,
0.482,0.359824,,
0.482,0.367149,,
0.483,0.36898,,
0.483,0.36898,,
0.484,0.365318,,
0.484,0.356162,,
0.484,0.341513,,
0.485,0.326863,,
0.485,0.310383,,
0.486,0.299396,,
0.486,0.293902,,
0.486,0.295733,,
0.487,0.299396,,
0.487,0.303058,,
0.488,0.30672,,
0.488,0.308552,,
0.488,0.308552,,
0.489,0.30672,,
0.489,0.30672,,
0.490,0.30672,,
0.490,0.304889,,
0.490,0.295733,,
0.491,0.279253,,
0.491,0.260941,,
0.492,0.244461,,
0.492,0.231643,,
0.492,0.22798,,
0.493,0.233474,,
0.493,0.246292,,
0.494,0.262772,,
0.494,0.282915,,
0.494,0.30672,,
0.495,0.332357,,
0.495,0.354331,,
0.496,0.374474,,
0.496,0.390954,,
0.496,0.403772,,
0.497,0.412928,,
0.497,0.411097,,
0.498,0.40011,,
0.498,0.389123,,
0.498,0.378136,,
0.499,0.365318,,
0.499,0.354331,,
0.500,0.347006,,
0.500,0.347006,,
0.500,0.350668,,
0.501,0.3525,,
0.501,0.3525,,
0.502,0.345175,,
0.502,0.332357,,
0.502,0.323201,,
0.503,0.317707,,
0.503,0.314045,,
0.504,0.30672,,
0.504,0.292071,,
0.504,0.273759,,
0.505,0.260941,,
0.505,0.260941,,
0.506,0.266435,,
0.506,0.275591,,
0.506,0.281084,,
