#dtstart,2019-07-30 16:00:23.975
Time,VOLT,Event
0.075,0.317707,,
0.075,0.314045,,
0.076,0.314045,,
0.076,0.32137,,
0.076,0.328694,,
0.077,0.330526,,
0.077,0.326863,,
0.078,0.323201,,
0.078,0.323201,,
0.078,0.323201,,
0.079,0.328694,,
0.079,0.336019,,
0.080,0.339681,,
0.080,0.33785,,
0.080,0.332357,,
0.081,0.330526,,
0.081,0.328694,,
0.082,0.323201,,
0.082,0.32137,,
0.082,0.32137,,
0.083,0.317707,,
0.083,0.314045,,
0.084,0.310383,,
0.084,0.308552,,
0.084,0.312214,,
0.085,0.315876,,
0.085,0.319539,,
0.086,0.319539,,
0.086,0.319539,,
0.086,0.317707,,
0.087,0.319539,,
0.087,0.319539,,
0.088,0.319539,,
0.088,0.317707,,
0.088,0.315876,,
0.089,0.317707,,
0.089,0.314045,,
0.090,0.308552,,
0.090,0.303058,,
0.090,0.30672,,
0.091,0.310383,,
0.091,0.312214,,
0.092,0.312214,,
0.092,0.308552,,
0.092,0.310383,,
0.093,0.310383,,
0.093,0.308552,,
0.094,0.310383,,
0.094,0.312214,,
0.094,0.312214,,
0.095,0.312214,,
0.095,0.312214,,
0.096,0.312214,,
0.096,0.312214,,
0.096,0.312214,,
0.097,0.308552,,
0.097,0.30672,,
0.098,0.30672,,
0.098,0.310383,,
0.098,0.314045,,
0.099,0.315876,,
0.099,0.315876,,
0.100,0.315876,,
0.100,0.312214,,
0.100,0.312214,,
0.101,0.314045,,
0.101,0.314045,,
0.102,0.314045,,
0.102,0.314045,,
0.102,0.314045,,
0.103,0.312214,,
0.103,0.310383,,
0.104,0.310383,,
0.104,0.310383,,
0.104,0.310383,,
0.105,0.310383,,
0.105,0.312214,,
0.106,0.314045,,
0.106,0.315876,,
0.106,0.319539,,
0.107,0.319539,,
0.107,0.317707,,
0.108,0.315876,,
0.108,0.315876,,
0.108,0.315876,,
0.109,0.315876,,
0.109,0.319539,,
0.110,0.323201,,
0.110,0.323201,,
0.110,0.323201,,
0.111,0.323201,,
0.111,0.323201,,
0.112,0.323201,,
0.112,0.32137,,
0.112,0.32137,,
0.113,0.323201,,
0.113,0.32137,,
0.114,0.317707,,
0.114,0.315876,,
0.114,0.315876,,
0.115,0.312214,,
0.115,0.303058,,
0.116,0.301227,,
0.116,0.304889,,
0.116,0.30672,,
0.117,0.304889,,
0.117,0.303058,,
0.118,0.303058,,
0.118,0.30672,,
0.118,0.310383,,
0.119,0.312214,,
0.119,0.312214,,
0.120,0.312214,,
0.120,0.314045,,
0.120,0.315876,,
0.121,0.312214,,
0.121,0.30672,,
0.122,0.308552,,
0.122,0.312214,,
0.122,0.315876,,
0.123,0.314045,,
0.123,0.310383,,
0.124,0.30672,,
0.124,0.304889,,
0.124,0.303058,,
0.125,0.304889,,
0.125,0.310383,,
0.126,0.315876,,
0.126,0.319539,,
0.126,0.315876,,
0.127,0.312214,,
0.127,0.314045,,
0.128,0.317707,,
0.128,0.319539,,
0.128,0.319539,,
0.129,0.319539,,
0.129,0.319539,,
0.130,0.314045,,
0.130,0.310383,,
0.130,0.310383,,
0.131,0.308552,,
0.131,0.30672,,
0.132,0.301227,,
0.132,0.299396,,
0.132,0.30672,,
0.133,0.315876,,
0.133,0.319539,,
0.134,0.317707,,
0.134,0.315876,,
0.134,0.315876,,
0.135,0.317707,,
0.135,0.319539,,
0.136,0.317707,,
0.136,0.315876,,
0.136,0.315876,,
0.137,0.314045,,
0.137,0.310383,,
0.138,0.30672,,
0.138,0.308552,,
0.138,0.312214,,
0.139,0.314045,,
0.139,0.315876,,
0.140,0.319539,,
0.140,0.323201,,
0.140,0.325032,,
0.141,0.32137,,
0.141,0.317707,,
0.142,0.317707,,
0.142,0.32137,,
0.142,0.325032,,
0.143,0.323201,,
0.143,0.319539,,
0.144,0.315876,,
0.144,0.315876,,
0.144,0.319539,,
0.145,0.323201,,
0.145,0.325032,,
0.146,0.32137,,
0.146,0.315876,,
0.146,0.312214,,
0.147,0.312214,,
0.147,0.314045,,
0.148,0.317707,,
0.148,0.323201,,
0.148,0.326863,,
0.149,0.325032,,
0.149,0.323201,,
0.150,0.32137,,
0.150,0.323201,,
0.150,0.323201,,
0.151,0.32137,,
0.151,0.319539,,
0.152,0.319539,,
0.152,0.32137,,
0.152,0.317707,,
0.153,0.314045,,
0.153,0.312214,,
0.154,0.308552,,
0.154,0.30672,,
0.154,0.304889,,
0.155,0.303058,,
0.155,0.304889,,
0.156,0.308552,,
0.156,0.312214,,
0.156,0.317707,,
0.157,0.319539,,
0.157,0.317707,,
0.158,0.314045,,
0.158,0.314045,,
0.158,0.317707,,
0.159,0.319539,,
0.159,0.315876,,
0.160,0.310383,,
0.160,0.308552,,
0.160,0.308552,,
0.161,0.304889,,
0.161,0.299396,,
0.162,0.295733,,
0.162,0.293902,,
0.162,0.292071,,
0.163,0.292071,,
0.163,0.293902,,
0.164,0.293902,,
0.164,0.297565,,
0.164,0.303058,,
0.165,0.312214,,
0.165,0.319539,,
0.166,0.32137,,
0.166,0.32137,,
0.166,0.319539,,
0.167,0.319539,,
0.167,0.319539,,
0.168,0.319539,,
0.168,0.319539,,
0.168,0.317707,,
0.169,0.317707,,
0.169,0.319539,,
0.170,0.323201,,
0.170,0.326863,,
0.170,0.326863,,
0.171,0.326863,,
0.171,0.326863,,
0.172,0.326863,,
0.172,0.326863,,
0.172,0.326863,,
0.173,0.328694,,
0.173,0.332357,,
0.174,0.328694,,
0.174,0.323201,,
0.174,0.319539,,
0.175,0.323201,,
0.175,0.328694,,
0.176,0.328694,,
0.176,0.325032,,
0.176,0.32137,,
0.177,0.315876,,
0.177,0.308552,,
0.178,0.30672,,
0.178,0.308552,,
0.178,0.308552,,
0.179,0.304889,,
0.179,0.301227,,
0.180,0.301227,,
0.180,0.301227,,
0.180,0.301227,,
0.181,0.301227,,
0.181,0.303058,,
0.182,0.30672,,
0.182,0.30672,,
0.182,0.30672,,
0.183,0.30672,,
0.183,0.304889,,
0.184,0.303058,,
0.184,0.304889,,
0.184,0.308552,,
0.185,0.310383,,
0.185,0.312214,,
0.186,0.315876,,
0.186,0.315876,,
0.186,0.315876,,
0.187,0.315876,,
0.187,0.319539,,
0.188,0.32137,,
0.188,0.32137,,
0.188,0.325032,,
0.189,0.328694,,
0.189,0.325032,,
0.190,0.32137,,
0.190,0.32137,,
0.190,0.32137,,
0.191,0.317707,,
0.191,0.314045,,
0.192,0.314045,,
0.192,0.317707,,
0.192,0.319539,,
0.193,0.319539,,
0.193,0.317707,,
0.194,0.317707,,
0.194,0.317707,,
0.194,0.314045,,
0.195,0.310383,,
0.195,0.310383,,
0.196,0.310383,,
0.196,0.310383,,
0.196,0.310383,,
0.197,0.312214,,
0.197,0.312214,,
0.198,0.310383,,
0.198,0.308552,,
0.198,0.310383,,
0.199,0.312214,,
0.199,0.310383,,
0.200,0.308552,,
0.200,0.310383,,
0.200,0.310383,,
0.201,0.30672,,
0.201,0.303058,,
0.202,0.30672,,
0.202,0.314045,,
0.202,0.319539,,
0.203,0.319539,,
0.203,0.315876,,
0.204,0.312214,,
0.204,0.310383,,
0.204,0.312214,,
0.205,0.315876,,
0.205,0.315876,,
0.206,0.315876,,
0.206,0.315876,,
0.206,0.319539,,
0.207,0.32137,,
0.207,0.32137,,
0.208,0.319539,,
0.208,0.317707,,
0.208,0.312214,,
0.209,0.310383,,
0.209,0.314045,,
0.210,0.319539,,
0.210,0.32137,,
0.210,0.319539,,
0.211,0.317707,,
0.211,0.317707,,
0.212,0.323201,,
0.212,0.328694,,
0.212,0.330526,,
0.213,0.328694,,
0.213,0.330526,,
0.214,0.332357,,
0.214,0.330526,,
0.214,0.325032,,
0.215,0.319539,,
0.215,0.319539,,
0.216,0.323201,,
0.216,0.323201,,
0.216,0.323201,,
0.217,0.323201,,
0.217,0.32137,,
0.218,0.315876,,
0.218,0.310383,,
0.218,0.30672,,
0.219,0.303058,,
0.219,0.299396,,
0.220,0.299396,,
0.220,0.303058,,
0.220,0.304889,,
0.221,0.304889,,
0.221,0.30672,,
0.222,0.30672,,
0.222,0.308552,,
0.222,0.312214,,
0.223,0.317707,,
0.223,0.323201,,
0.224,0.326863,,
0.224,0.328694,,
0.224,0.328694,,
0.225,0.325032,,
0.225,0.319539,,
0.226,0.315876,,
0.226,0.315876,,
0.226,0.317707,,
0.227,0.32137,,
0.227,0.319539,,
0.228,0.315876,,
0.228,0.312214,,
0.228,0.308552,,
0.229,0.308552,,
0.229,0.312214,,
0.230,0.314045,,
0.230,0.312214,,
0.230,0.308552,,
0.231,0.304889,,
0.231,0.303058,,
0.232,0.299396,,
0.232,0.299396,,
0.232,0.301227,,
0.233,0.301227,,
0.233,0.301227,,
0.234,0.303058,,
0.234,0.304889,,
0.234,0.30672,,
0.235,0.30672,,
0.235,0.308552,,
0.236,0.310383,,
0.236,0.312214,,
0.236,0.312214,,
0.237,0.314045,,
0.237,0.315876,,
0.238,0.315876,,
0.238,0.312214,,
0.238,0.310383,,
0.239,0.310383,,
0.239,0.312214,,
0.240,0.315876,,
0.240,0.32137,,
0.240,0.325032,,
0.241,0.323201,,
0.241,0.319539,,
0.242,0.315876,,
0.242,0.314045,,
0.242,0.317707,,
0.243,0.317707,,
0.243,0.314045,,
0.244,0.310383,,
0.244,0.310383,,
0.244,0.310383,,
0.245,0.308552,,
0.245,0.303058,,
0.246,0.297565,,
0.246,0.301227,,
0.246,0.308552,,
0.247,0.312214,,
0.247,0.308552,,
0.248,0.308552,,
0.248,0.312214,,
0.248,0.312214,,
0.249,0.308552,,
0.249,0.308552,,
0.250,0.314045,,
0.250,0.319539,,
0.250,0.32137,,
0.251,0.323201,,
0.251,0.323201,,
0.252,0.323201,,
0.252,0.323201,,
0.252,0.323201,,
0.253,0.323201,,
0.253,0.323201,,
0.254,0.323201,,
0.254,0.323201,,
0.254,0.32137,,
0.255,0.319539,,
0.255,0.319539,,
0.256,0.315876,,
0.256,0.312214,,
0.256,0.312214,,
0.257,0.310383,,
0.257,0.312214,,
0.258,0.312214,,
0.258,0.310383,,
0.258,0.310383,,
0.259,0.312214,,
0.259,0.315876,,
0.260,0.315876,,
0.260,0.312214,,
0.260,0.30672,,
0.261,0.303058,,
0.261,0.304889,,
0.262,0.310383,,
0.262,0.314045,,
0.262,0.315876,,
0.263,0.312214,,
0.263,0.314045,,
0.264,0.317707,,
0.264,0.317707,,
0.264,0.314045,,
0.265,0.308552,,
0.265,0.304889,,
0.266,0.303058,,
0.266,0.304889,,
0.266,0.30672,,
0.267,0.312214,,
0.267,0.315876,,
0.268,0.314045,,
0.268,,,
0.268,0.312214,,
0.269,0.32137,,
0.269,0.32137,,
0.270,,,
0.270,0.319539,,
0.270,0.310383,,
0.271,0.308552,,
0.271,0.312214,,
0.272,0.314045,,
0.272,0.317707,,
0.272,,,
0.273,0.32137,,
0.273,0.323201,,
0.274,0.325032,,
0.274,,,
0.274,0.325032,,
0.275,0.317707,,
0.275,,,
0.276,0.314045,,
0.276,0.315876,,
0.276,0.319539,,
0.277,,,
0.277,0.323201,,
0.278,0.317707,,
0.278,0.314045,,
0.278,0.314045,,
0.279,0.314045,,
0.279,0.312214,,
0.280,,,
0.280,0.310383,,
0.280,0.310383,,
0.281,0.310383,,
0.281,,,
0.282,0.312214,,
0.282,0.314045,,
0.282,,,
0.283,0.314045,,
0.283,0.310383,,
0.284,0.30672,,
0.284,,,
0.284,0.30672,,
0.285,0.312214,,
0.285,0.308552,,
0.286,0.304889,,
0.286,0.304889,,
0.286,0.303058,,
0.287,,,
0.287,0.303058,,
0.288,0.308552,,
0.288,0.314045,,
0.288,,,
0.289,0.32137,,
0.289,0.326863,,
0.290,,,
0.290,0.326863,,
0.290,0.325032,,
0.291,0.328694,,
0.291,,,
0.292,0.326863,,
0.292,0.315876,,
0.292,,,
0.293,0.317707,,
0.293,0.319539,,
0.294,0.315876,,
0.294,,,
0.294,0.312214,,
0.295,0.30672,,
0.295,0.312214,,
0.296,,,
0.296,0.314045,,
0.296,0.310383,,
0.297,,,
0.297,0.310383,,
0.298,0.312214,,
0.298,0.308552,,
0.298,,,
0.299,0.303058,,
0.299,0.301227,,
0.300,,,
0.300,0.304889,,
0.300,0.314045,,
0.301,0.314045,,
0.301,,,
0.302,0.315876,,
0.302,0.317707,,
0.302,0.317707,,
0.303,,,
0.303,0.315876,,
0.304,0.310383,,
0.304,,,
0.304,0.312214,,
0.305,0.32137,,
0.305,0.32137,,
0.306,,,
0.306,0.319539,,
0.306,0.312214,,
0.307,,,
0.307,0.312214,,
0.308,,,
0.308,0.319539,,
0.308,0.317707,,
0.309,0.315876,,
0.309,0.314045,,
0.310,0.310383,,
0.310,0.304889,,
0.310,0.30672,,
0.311,0.312214,,
0.311,0.317707,,
0.312,0.319539,,
0.312,0.32137,,
0.312,0.319539,,
0.313,0.314045,,
0.313,0.310383,,
0.314,0.312214,,
0.314,0.317707,,
0.314,0.319539,,
0.315,0.315876,,
0.315,0.312214,,
0.316,0.310383,,
0.316,0.310383,,
0.316,0.312214,,
0.317,0.317707,,
0.317,0.319539,,
0.318,0.32137,,
0.318,0.323201,,
0.318,0.32137,,
0.319,0.319539,,
0.319,0.319539,,
0.320,0.319539,,
0.320,0.32137,,
0.320,0.319539,,
0.321,0.319539,,
0.321,0.317707,,
0.322,0.319539,,
0.322,0.319539,,
0.322,0.319539,,
0.323,0.315876,,
0.323,0.312214,,
0.324,0.308552,,
0.324,0.308552,,
0.324,0.310383,,
0.325,0.308552,,
0.325,0.30672,,
0.326,0.310383,,
0.326,0.315876,,
0.326,0.317707,,
0.327,0.319539,,
0.327,0.323201,,
0.328,0.323201,,
0.328,0.323201,,
0.328,0.323201,,
0.329,0.32137,,
0.329,0.319539,,
0.330,0.317707,,
0.330,0.314045,,
0.330,0.314045,,
0.331,0.315876,,
0.331,0.314045,,
0.332,0.310383,,
0.332,0.308552,,
0.332,0.312214,,
0.333,0.314045,,
0.333,0.314045,,
0.334,0.315876,,
0.334,0.314045,,
0.334,0.312214,,
0.335,0.312214,,
0.335,0.319539,,
0.336,0.32137,,
0.336,0.319539,,
0.336,0.314045,,
0.337,0.312214,,
0.337,0.312214,,
0.338,0.315876,,
0.338,0.317707,,
0.338,0.315876,,
0.339,0.315876,,
0.339,0.317707,,
0.340,0.315876,,
0.340,0.314045,,
0.340,0.314045,,
0.341,0.315876,,
0.341,0.317707,,
0.342,0.319539,,
0.342,0.319539,,
0.342,0.315876,,
0.343,0.314045,,
0.343,0.310383,,
0.344,0.30672,,
0.344,0.303058,,
0.344,0.304889,,
0.345,0.304889,,
0.345,0.308552,,
0.346,0.314045,,
0.346,0.319539,,
0.346,0.319539,,
0.347,0.319539,,
0.347,0.325032,,
0.348,0.328694,,
0.348,0.326863,,
0.348,0.323201,,
0.349,0.319539,,
0.349,0.317707,,
0.350,0.315876,,
0.350,0.314045,,
0.350,0.314045,,
0.351,0.314045,,
0.351,0.312214,,
0.352,0.30672,,
0.352,0.304889,,
0.352,0.304889,,
0.353,0.308552,,
0.353,0.308552,,
0.354,0.30672,,
0.354,0.308552,,
0.354,0.312214,,
0.355,0.317707,,
0.355,0.319539,,
0.356,0.319539,,
0.356,0.319539,,
0.356,0.323201,,
0.357,0.326863,,
0.357,0.323201,,
0.358,0.319539,,
0.358,0.315876,,
0.358,0.310383,,
0.359,0.30672,,
0.359,0.30672,,
0.360,0.304889,,
0.360,0.303058,,
0.360,0.303058,,
0.361,0.304889,,
0.361,0.30672,,
0.362,0.30672,,
0.362,0.308552,,
0.362,0.312214,,
0.363,0.314045,,
0.363,0.317707,,
0.364,0.32137,,
0.364,0.319539,,
0.364,0.315876,,
0.365,0.312214,,
0.365,0.310383,,
0.366,0.30672,,
0.366,0.30672,,
0.366,0.304889,,
0.367,0.303058,,
0.367,0.303058,,
0.368,0.303058,,
0.368,0.30672,,
0.368,0.312214,,
0.369,0.315876,,
0.369,0.315876,,
0.370,0.312214,,
0.370,0.314045,,
0.370,0.317707,,
0.371,0.319539,,
0.371,0.319539,,
0.372,0.319539,,
0.372,0.317707,,
0.372,0.315876,,
0.373,0.317707,,
0.373,0.315876,,
0.374,0.314045,,
0.374,0.314045,,
0.374,0.315876,,
0.375,0.317707,,
0.375,0.32137,,
0.376,0.323201,,
0.376,0.319539,,
0.376,0.315876,,
0.377,0.315876,,
0.377,0.315876,,
0.378,0.312214,,
0.378,0.30672,,
0.378,0.303058,,
0.379,0.301227,,
0.379,0.301227,,
0.380,0.299396,,
0.380,0.297565,,
0.380,0.293902,,
0.381,0.297565,,
0.381,0.303058,,
0.382,0.312214,,
0.382,0.319539,,
0.382,0.325032,,
0.383,0.330526,,
0.383,0.336019,,
0.384,0.336019,,
0.384,0.334188,,
0.384,0.33785,,
0.385,0.347006,,
0.385,0.350668,,
0.386,0.350668,,
0.386,0.350668,,
0.386,0.350668,,
0.387,0.350668,,
0.387,0.3525,,
0.388,0.354331,,
0.388,0.3525,,
0.388,0.345175,,
0.389,0.339681,,
0.389,0.336019,,
0.390,0.332357,,
0.390,0.323201,,
0.390,0.310383,,
0.391,0.295733,,
0.391,0.281084,,
0.392,0.264604,,
0.392,0.251785,,
0.392,0.240798,,
0.393,0.22798,,
0.393,0.213331,,
0.394,0.209669,,
0.394,0.213331,,
0.394,0.218824,,
0.395,0.224318,,
0.395,0.231643,,
0.396,0.244461,,
0.396,0.260941,,
0.396,0.275591,,
0.397,0.29024,,
0.397,0.30672,,
0.398,0.319539,,
0.398,0.332357,,
0.398,0.345175,,
0.399,0.354331,,
0.399,0.359824,,
0.400,0.361655,,
0.400,0.365318,,
0.400,0.36898,,
0.401,0.36898,,
0.401,0.365318,,
0.402,0.357993,,
0.402,0.354331,,
0.402,0.354331,,
0.403,0.3525,,
0.403,0.3525,,
0.404,0.3525,,
0.404,0.3525,,
0.404,0.354331,,
0.405,0.356162,,
0.405,0.359824,,
0.406,0.361655,,
0.406,0.363487,,
0.406,0.359824,,
0.407,0.350668,,
0.407,0.345175,,
0.408,0.345175,,
0.408,0.339681,,
0.408,0.328694,,
0.409,0.317707,,
0.409,0.310383,,
0.410,0.312214,,
0.410,0.317707,,
0.410,0.317707,,
0.411,0.312214,,
0.411,0.30672,,
0.412,0.297565,,
0.412,0.288409,,
0.412,0.281084,,
0.413,0.279253,,
0.413,0.273759,,
0.414,0.266435,,
0.414,0.25911,,
0.414,0.255448,,
0.415,0.257279,,
0.415,0.257279,,
0.416,0.25911,,
0.416,0.260941,,
0.416,0.268266,,
0.417,0.279253,,
0.417,0.288409,,
0.418,0.29024,,
0.418,0.293902,,
0.418,0.295733,,
0.419,0.301227,,
0.419,0.308552,,
0.420,0.317707,,
0.420,0.328694,,
0.420,0.336019,,
0.421,0.33785,,
0.421,0.339681,,
0.422,0.343344,,
0.422,0.347006,,
0.422,0.348837,,
0.423,0.3525,,
0.423,0.357993,,
0.424,0.365318,,
0.424,0.370811,,
0.424,0.374474,,
0.425,0.376305,,
0.425,0.370811,,
0.426,0.363487,,
0.426,0.357993,,
0.426,0.350668,,
0.427,0.341513,,
0.427,0.330526,,
0.428,0.319539,,
0.428,0.310383,,
0.428,0.303058,,
0.429,0.299396,,
0.429,0.29024,,
0.430,0.279253,,
0.430,0.271928,,
0.430,0.273759,,
0.431,0.275591,,
0.431,0.271928,,
0.432,0.268266,,
0.432,0.270097,,
0.432,0.271928,,
0.433,0.271928,,
0.433,0.270097,,
0.434,0.270097,,
0.434,0.271928,,
0.434,0.271928,,
0.435,0.270097,,
0.435,0.270097,,
0.436,0.273759,,
0.436,0.279253,,
0.436,0.286578,,
0.437,0.293902,,
0.437,0.299396,,
0.438,0.30672,,
0.438,0.319539,,
0.438,0.332357,,
0.439,0.341513,,
0.439,0.347006,,
0.440,0.348837,,
0.440,0.347006,,
0.440,0.348837,,
0.441,0.354331,,
0.441,0.356162,,
0.442,0.348837,,
0.442,0.339681,,
0.442,0.334188,,
0.443,0.336019,,
0.443,0.339681,,
0.444,0.33785,,
0.444,0.334188,,
0.444,0.332357,,
0.445,0.332357,,
0.445,0.334188,,
0.446,0.336019,,
0.446,0.334188,,
0.446,0.336019,,
0.447,0.336019,,
0.447,0.332357,,
0.448,0.323201,,
0.448,0.315876,,
0.448,0.312214,,
0.449,0.30672,,
0.449,0.303058,,
0.450,0.297565,,
0.450,0.295733,,
0.450,0.295733,,
0.451,0.293902,,
0.451,0.293902,,
0.452,0.299396,,
0.452,0.303058,,
0.452,0.308552,,
0.453,0.314045,,
0.453,0.315876,,
0.454,0.319539,,
0.454,0.319539,,
0.454,0.317707,,
0.455,0.314045,,
0.455,0.315876,,
0.456,0.319539,,
0.456,0.32137,,
0.456,0.314045,,
0.457,0.30672,,
0.457,0.301227,,
0.458,0.299396,,
0.458,0.297565,,
0.458,0.297565,,
0.459,0.303058,,
0.459,0.310383,,
0.460,0.314045,,
0.460,0.315876,,
0.460,0.32137,,
0.461,0.326863,,
0.461,0.332357,,
0.462,0.334188,,
0.462,0.332357,,
0.462,0.326863,,
0.463,0.323201,,
0.463,0.319539,,
0.464,0.319539,,
0.464,0.317707,,
0.464,0.312214,,
0.465,0.30672,,
0.465,0.301227,,
0.466,0.304889,,
0.466,0.310383,,
0.466,0.312214,,
0.467,0.314045,,
0.467,0.317707,,
0.468,0.32137,,
0.468,0.319539,,
0.468,0.315876,,
0.469,0.315876,,
0.469,0.315876,,
0.470,0.315876,,
0.470,0.312214,,
0.470,0.310383,,
0.471,0.30672,,
0.471,0.301227,,
0.472,0.295733,,
0.472,0.292071,,
0.472,0.29024,,
0.473,0.29024,,
0.473,0.29024,,
0.474,0.295733,,
0.474,0.301227,,
0.474,0.310383,,
0.475,0.317707,,
0.475,0.325032,,
0.476,0.326863,,
0.476,0.323201,,
0.476,0.323201,,
0.477,0.325032,,
0.477,0.326863,,
0.478,0.323201,,
0.478,0.317707,,
0.478,0.317707,,
0.479,0.319539,,
0.479,0.32137,,
0.480,0.323201,,
0.480,0.323201,,
0.480,0.32137,,
0.481,0.323201,,
0.481,0.325032,,
0.482,0.325032,,
0.482,0.32137,,
0.482,0.317707,,
0.483,0.315876,,
0.483,0.319539,,
0.484,0.323201,,
0.484,0.323201,,
0.484,0.32137,,
0.485,0.319539,,
0.485,0.319539,,
0.486,0.319539,,
0.486,0.314045,,
0.486,0.308552,,
0.487,0.30672,,
0.487,0.30672,,
0.488,0.308552,,
0.488,0.312214,,
0.488,0.314045,,
0.489,0.312214,,
0.489,0.312214,,
0.490,0.315876,,
0.490,0.317707,,
0.490,0.315876,,
0.491,0.317707,,
0.491,0.32137,,
0.492,0.323201,,
0.492,0.323201,,
0.492,0.32137,,
0.493,0.317707,,
0.493,0.315876,,
0.494,0.315876,,
0.494,0.312214,,
0.494,0.312214,,
0.495,0.312214,,
0.495,0.314045,,
0.496,0.314045,,
0.496,0.314045,,
0.496,0.314045,,
0.497,0.315876,,
0.497,0.315876,,
0.498,0.314045,,
0.498,0.310383,,
0.498,0.310383,,
0.499,0.315876,,
0.499,0.32137,,
0.500,0.323201,,
0.500,0.317707,,
0.500,0.312214,,
0.501,0.310383,,
0.501,0.30672,,
0.502,0.30672,,
0.502,0.30672,,
0.502,0.30672,,
0.503,0.303058,,
0.503,0.301227,,
0.504,0.303058,,
0.504,0.308552,,
0.504,0.312214,,
0.505,0.315876,,
0.505,0.315876,,
0.506,0.315876,,
0.506,0.32137,,
0.506,0.326863,,
0.507,0.328694,,
0.507,0.326863,,
0.508,0.32137,,
0.508,0.317707,,
0.508,0.314045,,
0.509,0.312214,,
0.509,0.314045,,
0.510,0.314045,,
0.510,0.312214,,
